comparison_type,model,arm,checkpoint,probe_name,artifact_probe_name,epsilon,layer,equal7_value,equal5_value,equal5_minus_equal7,sign_changed,ordering_changed,deepest_arm_changed,rank_or_score_changed,source_rows_complete,excluded_modules_exactly_qk,n_cells,OPD_strict_deepest,offline_strictly_deeper,mechanical_readback,mean_equal5_minus_equal7
functional_cell,llama,sft,5.0,E_ifeval,E_if,0.1,14.0,0.003939646139583267,0.005515504595416573,0.0015758584558333063,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mathHeld,E_math,0.01,14.0,0.0019562307634589005,0.0022272141174358114,0.00027098335397691097,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mathHeld,E_math,0.025,14.0,0.002179760056789673,0.002090125617967081,-8.963443882259187e-05,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mathHeld,E_math,0.05,14.0,0.0020592531439172787,0.0028829544014841906,0.0008237012575669118,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mathHeld,E_math,0.1,14.0,0.004377799071676623,0.006128918700347272,0.0017511196286706492,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mmluPro,E_ood,0.01,14.0,0.0013621644213689026,0.0013028005826657084,-5.936383870319413e-05,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mmluPro,E_ood,0.025,14.0,0.0014831704417289221,0.002076438618420491,0.0005932681766915688,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mmluPro,E_ood,0.05,14.0,0.0019278255886273688,0.0026989558240783163,0.0007711302354509474,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mmluPro,E_ood,0.1,14.0,0.003284068967677866,0.004597696554749012,0.0013136275870711464,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_general,E_general,0.01,14.0,0.0016746636016153464,0.002344529042261485,0.0006698654406461385,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_general,E_general,0.025,14.0,0.0027398643751257003,0.0038358101251759805,0.0010959457500502802,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_general,E_general,0.05,14.0,0.0025813480882225584,0.005415689125313384,0.002834341037090826,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_general,E_general,0.1,14.0,0.0029524102894285744,0.00830004107186667,0.005347630782438096,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_ifeval,E_if,0.01,14.0,0.005463883411743696,0.005220175216744832,-0.00024370819499886388,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_ifeval,E_if,0.025,14.0,0.007003173703620142,0.007862695612252665,0.0008595219086325228,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_ifeval,E_if,0.05,14.0,0.009356542148119833,0.011617677525886286,0.0022611353777664527,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_ifeval,E_if,0.1,14.0,0.011178174280363754,0.015649443992509254,0.0044712697121455005,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mathHeld,E_math,0.01,14.0,0.00832907756038606,0.008854216505149625,0.0005251389447635656,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mathHeld,E_math,0.025,14.0,0.010207026451096102,0.011405221646919157,0.0011981951958230548,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mathHeld,E_math,0.05,14.0,0.01507686118873384,0.014843158137643924,-0.00023370305108991532,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mathHeld,E_math,0.1,14.0,0.01483353676787572,0.020766951475026007,0.005933414707150288,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mmluPro,E_ood,0.01,14.0,0.003508033454442628,0.004970367146050184,0.001462333691607556,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mmluPro,E_ood,0.025,14.0,0.004709431627696045,0.007982093167663351,0.0032726615399673057,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mmluPro,E_ood,0.05,14.0,0.004959313550154436,0.010766857428181011,0.005807543878026575,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mmluPro,E_ood,0.1,14.0,0.002475987511404272,0.013472636424658915,0.010996648913254643,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_general,E_general,0.01,14.0,0.002315517101579119,0.0029527066011703043,0.0006371894995911855,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_general,E_general,0.025,14.0,0.003558969181339238,0.004412756284074363,0.0008537871027351255,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_general,E_general,0.05,14.0,0.0032110349942533443,0.006297250793756483,0.003086215799503139,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_general,E_general,0.1,14.0,0.0037575210990276183,0.009427196205305332,0.005669675106277714,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_ifeval,E_if,0.01,14.0,0.006064425980800624,0.006005724323431431,-5.870165736919248e-05,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_ifeval,E_if,0.025,14.0,0.0075112673225156525,0.008990607275001911,0.0014793399524862588,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_ifeval,E_if,0.05,14.0,0.010349607479659082,0.013007968990041235,0.002658361510382153,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_ifeval,E_if,0.1,14.0,0.009289347614226383,0.0177669914218217,0.008477643807595315,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mathHeld,E_math,0.01,14.0,0.010646974903306747,0.00980428965725438,-0.000842685246052367,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mathHeld,E_math,0.025,14.0,0.013790631153081327,0.013165857973288217,-0.0006247731797931096,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mathHeld,E_math,0.05,14.0,0.01693513698354033,0.015502996677557479,-0.0014321403059828503,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mathHeld,E_math,0.1,14.0,0.01932826618578265,0.021796414765358863,0.0024681485795762133,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mmluPro,E_ood,0.01,14.0,0.003613389574998916,0.005058745404998483,0.0014453558299995666,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mmluPro,E_ood,0.025,14.0,0.00436343082959176,0.007926843111490885,0.0035634122818991257,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mmluPro,E_ood,0.05,14.0,0.006154321854900669,0.010813852794663136,0.004659530939762467,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mmluPro,E_ood,0.1,14.0,0.006007456480154054,0.013538644200420804,0.00753118772026675,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_general,E_general,0.01,14.0,0.004022846173219642,0.0039425819450123155,-8.026422820732633e-05,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_general,E_general,0.025,14.0,0.0058504264841702696,0.006481195368436668,0.0006307688842663983,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_general,E_general,0.05,14.0,0.006410441461012435,0.00949436856516793,0.0030839271041554943,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_general,E_general,0.1,14.0,0.012382439625027249,0.013335415475038147,0.0009529758500108985,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_ifeval,E_if,0.01,14.0,0.011528604890184174,0.010273932284491109,-0.0012546726056930652,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_ifeval,E_if,0.025,14.0,0.01632606956457282,0.015967424884721304,-0.0003586446798515171,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_ifeval,E_if,0.05,14.0,0.021990577249874355,0.02282006589736756,0.0008294886474932046,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_ifeval,E_if,0.1,14.0,0.025014224840095446,0.030474460230679085,0.005460235390583639,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mathHeld,E_math,0.01,14.0,0.017193379335699456,0.015402307509449062,-0.0017910718262503945,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mathHeld,E_math,0.025,14.0,0.022191308890497325,0.0207088580877219,-0.0014824508027754257,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mathHeld,E_math,0.05,14.0,0.029831230728017022,0.0272930803932414,-0.0025381503347756233,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mathHeld,E_math,0.1,14.0,0.037724804189101575,0.03702525218053169,-0.000699552008569887,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mmluPro,E_ood,0.01,14.0,0.007521809946123297,0.007995374875908585,0.00047356492978528793,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mmluPro,E_ood,0.025,14.0,0.010002865345201926,0.012615122594393804,0.0026122572491918787,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mmluPro,E_ood,0.05,14.0,0.012174880148970757,0.017616618146198658,0.005441737997227901,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mmluPro,E_ood,0.1,14.0,0.015090498715585604,0.026254903330024976,0.011164404614439372,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_general,E_general,0.01,14.0,0.006401572027191068,0.006161430125158056,-0.00024014190203301266,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_general,E_general,0.025,14.0,0.00970598306973171,0.00979597722220645,8.999415247474066e-05,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_general,E_general,0.05,14.0,0.012858566550408911,0.014155839324418629,0.0012972727740097178,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_general,E_general,0.1,14.0,0.017338700060740213,0.0202741800850363,0.0029354800242960867,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_ifeval,E_if,0.01,14.0,0.0180224818914686,0.015721467746744787,-0.0023010141447238133,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_ifeval,E_if,0.025,14.0,0.025632715944515827,0.02428007347841938,-0.0013526424660964473,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_ifeval,E_if,0.05,14.0,0.03410639817407464,0.034778435901754376,0.0006720377276797362,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_ifeval,E_if,0.1,14.0,0.041226575570244964,0.048626296707433854,0.00739972113718889,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mathHeld,E_math,0.01,14.0,0.022850591645308817,0.02102742161491796,-0.0018231700303908555,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mathHeld,E_math,0.025,14.0,0.02982646555111158,0.028141667156171595,-0.0016847983949399847,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mathHeld,E_math,0.05,14.0,0.03820779291355469,0.037078519880178594,-0.0011292730333760936,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mathHeld,E_math,0.1,14.0,0.04780727421833292,0.05114071022145557,0.00333343600312265,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mmluPro,E_ood,0.01,14.0,0.01183506079857456,0.011498767020676324,-0.0003362937778982368,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mmluPro,E_ood,0.025,14.0,0.017407231056405608,0.018650710245509676,0.001243479189104068,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mmluPro,E_ood,0.05,14.0,0.022550417516080053,0.026692535742024272,0.004142118225944218,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mmluPro,E_ood,0.1,14.0,0.031588322167189264,0.03934560225357716,0.007757280086387895,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_general,E_general,0.01,14.0,0.008243650125455599,0.007339954106273675,-0.0009036960191819241,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_general,E_general,0.025,14.0,0.012497085893517295,0.011620523809490031,-0.0008765620840272634,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_general,E_general,0.05,14.0,0.015587250503153977,0.016693945576210442,0.001106695073056465,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_general,E_general,0.1,14.0,0.020018394354513545,0.024025752096318964,0.004007357741805419,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_ifeval,E_if,0.01,14.0,0.019333249956446443,0.016659372575325918,-0.0026738773811205256,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_ifeval,E_if,0.025,14.0,0.028221462639080847,0.02619323987263785,-0.0020282227664429955,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_ifeval,E_if,0.05,14.0,0.03692729929810682,0.03724621599391796,0.0003189166958111403,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_ifeval,E_if,0.1,14.0,0.04348558273982779,0.051788906744849816,0.008303324005022025,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mathHeld,E_math,0.01,14.0,0.028422900788152485,0.026284723964557277,-0.002138176823595208,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mathHeld,E_math,0.025,14.0,0.03675672535614806,0.03554915908835088,-0.0012075662677971805,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mathHeld,E_math,0.05,14.0,0.047584666742556514,0.045883443287013236,-0.0017012234555432784,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mathHeld,E_math,0.1,14.0,0.0578659585094928,0.06522286822907941,0.007356909719586614,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mmluPro,E_ood,0.01,14.0,0.01568124896878711,0.014348271410309862,-0.0013329775584772496,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mmluPro,E_ood,0.025,14.0,0.023569875018033287,0.02294788744721914,-0.0006219875708141469,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mmluPro,E_ood,0.05,14.0,0.029508124271329737,0.032609506741409035,0.003101382470079298,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mmluPro,E_ood,0.1,14.0,0.03801630770918649,0.048344782012373286,0.010328474303186792,False,,,True,True,True,,,,,
functional_cell,qwen,base,0.0,E_general,E_general,0.01,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_general,E_general,0.025,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_general,E_general,0.05,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_general,E_general,0.1,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_ifeval,E_if,0.01,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_ifeval,E_if,0.025,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_ifeval,E_if,0.05,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_ifeval,E_if,0.1,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mathHeld,E_math,0.01,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mathHeld,E_math,0.025,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mathHeld,E_math,0.05,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mathHeld,E_math,0.1,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mmluPro,E_ood,0.01,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mmluPro,E_ood,0.025,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mmluPro,E_ood,0.05,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mmluPro,E_ood,0.1,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_general,E_general,0.01,18.0,0.0006018337223714851,0.0003425672113200791,-0.00025926651105140597,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_general,E_general,0.025,18.0,0.00020982557205368756,0.0002937558008751626,8.393022882147505e-05,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_general,E_general,0.05,18.0,0.0008918990115232358,0.0012486586161325301,0.0003567596046092943,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_general,E_general,0.1,18.0,0.0005952380952380952,0.0008333333333333333,0.0002380952380952381,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_ifeval,E_if,0.01,18.0,-0.00092476510342144,-0.0005313123661640617,0.0003934527372573783,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_ifeval,E_if,0.025,18.0,-0.0010115101533529583,-0.00045917641565107947,0.0005523337377018789,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_ifeval,E_if,0.05,18.0,-0.00033934381205898503,-0.00047508133688257904,-0.000135737524823594,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_ifeval,E_if,0.1,18.0,-0.0005746897498612406,-0.0008045656498057368,-0.00022987589994449625,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mathHeld,E_math,0.01,18.0,-0.0006377637050197645,-0.0006304019954266206,7.3617095931439004e-06,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mathHeld,E_math,0.025,18.0,-0.00031230435437125864,-0.0004372260961197621,-0.00012492174174850344,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mathHeld,E_math,0.05,18.0,-0.0006794774869115629,-0.0009512684816761881,-0.0002717909947646252,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mathHeld,E_math,0.1,18.0,-0.0012124455187579077,-0.0016974237262610708,-0.00048497820750316315,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mmluPro,E_ood,0.01,18.0,-0.001984940697525831,-0.0011135213270463862,0.0008714193704794449,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mmluPro,E_ood,0.025,18.0,-0.0023540439722056434,-0.0014088691082577128,0.0009451748639479306,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mmluPro,E_ood,0.05,18.0,-0.004125198600531862,-0.0024694929167776653,0.0016557056837541969,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mmluPro,E_ood,0.1,18.0,-0.0055893550178557185,-0.0028250970249980053,0.002764257992857713,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_general,E_general,0.01,18.0,0.000510406857009045,0.00043946643612628066,-7.094042088276437e-05,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_general,E_general,0.025,18.0,0.00045636597969692924,0.0006389123715757009,0.00018254639187877168,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_general,E_general,0.05,18.0,0.0010956895148857791,0.0015339653208400908,0.00043827580595431166,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_general,E_general,0.1,18.0,0.000993059436810821,0.0013902832115351492,0.00039722377472432824,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_ifeval,E_if,0.01,18.0,-0.0019480442039248303,-0.001582223717555831,0.0003658204863689993,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_ifeval,E_if,0.025,18.0,-0.0037967364681790864,-0.0017755391972019946,0.002021197270977092,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_ifeval,E_if,0.05,18.0,-0.0021957342269177545,-0.003074027917684856,-0.0008782936907671015,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_ifeval,E_if,0.1,18.0,-0.0033546951425569324,-0.004696573199579705,-0.0013418780570227727,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mathHeld,E_math,0.01,18.0,-0.0016053171665826754,-0.0011715454626858221,0.00043377170389685324,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mathHeld,E_math,0.025,18.0,-0.002289385401404706,-0.0016192340182774039,0.0006701513831273021,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mathHeld,E_math,0.05,18.0,-0.00410560318636451,-0.002010118771965113,0.002095484414399397,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mathHeld,E_math,0.1,18.0,-0.0025692325469932435,-0.003596925565790541,-0.0010276930187972976,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mmluPro,E_ood,0.01,18.0,-0.0025129720127770117,-0.001560794365478331,0.0009521776472986806,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mmluPro,E_ood,0.025,18.0,-0.004212765097677956,-0.002512582648917583,0.0017001824487603732,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mmluPro,E_ood,0.05,18.0,-0.006223560241677631,-0.003683061283347258,0.0025404989583303734,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mmluPro,E_ood,0.1,18.0,-0.0074084980923001765,-0.005371897329220247,0.0020366007630799295,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_general,E_general,0.01,18.0,0.0009545068901737229,0.0010612064825568294,0.00010669959238310657,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_general,E_general,0.025,18.0,0.001035958840105617,0.0014503423761478638,0.00041438353604224677,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_general,E_general,0.05,18.0,0.0016725786959216388,0.002341610174290294,0.0006690314783686553,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_general,E_general,0.1,18.0,0.002382801012181037,0.0033359214170534516,0.0009531204048724147,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_ifeval,E_if,0.01,18.0,-0.003431202944216577,-0.00216268644273759,0.0012685165014789867,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_ifeval,E_if,0.025,18.0,-0.006216305822885927,-0.0032490606957054488,0.0029672451271804783,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_ifeval,E_if,0.05,18.0,-0.008823325047404615,-0.005495512209223602,0.0033278128381810127,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_ifeval,E_if,0.1,18.0,-0.005272313345680189,-0.0073812386839522655,-0.0021089253382720764,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mathHeld,E_math,0.01,18.0,-0.002218442607683664,-0.0015049866970251063,0.0007134559106585577,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mathHeld,E_math,0.025,18.0,-0.0035750864068669072,-0.0023638064549482314,0.0012112799519186758,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mathHeld,E_math,0.05,18.0,-0.006082581163193269,-0.0034791866408240765,0.0026033945223691924,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mathHeld,E_math,0.1,18.0,-0.003645001027595185,-0.005103001438633259,-0.0014580004110380743,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mmluPro,E_ood,0.01,18.0,-0.0032288460299258388,-0.0017735347487560355,0.0014553112811698033,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mmluPro,E_ood,0.025,18.0,-0.0052659286989818355,-0.002729150055522889,0.0025367786434589467,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mmluPro,E_ood,0.05,18.0,-0.007899238482455233,-0.004376118258452429,0.0035231202240028044,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mmluPro,E_ood,0.1,18.0,-0.013596351602802871,-0.006342584551616329,0.007253767051186542,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_general,E_general,0.01,18.0,0.0024104881318901066,0.0017742707299006205,-0.0006362174019894861,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_general,E_general,0.025,18.0,0.0036896460812320176,0.0025895319907650685,-0.0011001140904669492,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_general,E_general,0.05,18.0,0.003646388459166947,0.003716054953944837,6.966649477789001e-05,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_general,E_general,0.1,18.0,0.0032919055109888783,0.00460866771538443,0.0013167622043955517,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_ifeval,E_if,0.01,18.0,-0.0017981703475900255,-0.0009907209293741272,0.0008074494182158983,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_ifeval,E_if,0.025,18.0,-0.004381059315443004,-0.0016366533843284164,0.0027444059311145875,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_ifeval,E_if,0.05,18.0,-0.006998967993835566,-0.0029414123342269343,0.004057555659608632,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_ifeval,E_if,0.1,18.0,-0.0027800053926956914,-0.003892007549773968,-0.0011120021570782766,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mathHeld,E_math,0.01,18.0,-0.0007465286632097523,-0.0007826729368926031,-3.6144273682850794e-05,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mathHeld,E_math,0.025,18.0,-0.001002888872278961,-0.0008763399357024189,0.0001265489365765421,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mathHeld,E_math,0.05,18.0,-0.0037627255526637023,-0.0015300900847839821,0.0022326354678797204,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mathHeld,E_math,0.1,18.0,-0.00189688964773304,-0.002655645506826256,-0.0007587558590932161,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mmluPro,E_ood,0.01,18.0,-0.0009889530315921355,-0.00030308020057862864,0.0006858728310135068,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mmluPro,E_ood,0.025,18.0,-0.002258229410659855,-0.001034094322312367,0.001224135088347488,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mmluPro,E_ood,0.05,18.0,-0.004864436006585497,-0.0017802873542182695,0.003084148652367227,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mmluPro,E_ood,0.1,18.0,-0.00589706642900497,-0.0032558930006069573,0.0026411734283980125,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_general,E_general,0.01,18.0,0.005102823864368363,0.002892921773251884,-0.0022099020911164786,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_general,E_general,0.025,18.0,0.008160955832012743,0.004827364098763431,-0.0033335917332493114,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_general,E_general,0.05,18.0,0.010349913439074081,0.007164411754723379,-0.0031855016843507023,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_general,E_general,0.1,18.0,0.015139271825537771,0.010006169366941691,-0.00513310245859608,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_ifeval,E_if,0.01,18.0,0.003141167759976127,0.0021690746201391596,-0.0009720931398369674,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_ifeval,E_if,0.025,18.0,0.003530942455579736,0.003986381638768568,0.00045543918318883235,False,,,True,True,True,,,,,
