analysis,model,arm,checkpoint,probe_name,artifact_probe_name,layer,module_count,stable_rank_contraction_equal5,entropy_effective_rank_contraction_equal5,source_status,epsilon,uncentered_r_epsilon_contraction_equal5,centered_r_epsilon_contraction_equal5,centered_minus_uncentered_equal5,centered_opd_contraction_equal5,centered_nearest_offline_contraction_equal5,centered_opd_minus_nearest_offline_margin,OPD_strict_deepest,nearest_offline_arm,reason
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.036717385204905015,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.04600520531485056,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05992340578675979,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.01776942839404868,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.027441605345684322,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.0376206508939598,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05161612145000698,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.010274473472854019,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.015521818352953982,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.021437419924117563,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.02867348785702578,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.020505632115456342,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.030898967962113146,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.042323765857391685,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05769895610961706,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.02885466885994864,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.03758552183488047,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.04708983928827256,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.06098616911039269,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.02103199655460996,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.032667065476013,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.045080056069180766,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,opd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05989580414416794,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,-0.00083992726922164,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,-0.0005926440262808,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,-0.0009122169365902201,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,-0.00082366499686808,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00444214961222156,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00732321832505328,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01123685687258846,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.01642460447166508,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0004136455759058399,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,8.068921812260169e-06,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,2.2377237309159637e-05,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.00239780923010738,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00035928294464024,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00106522038812316,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00139420978008074,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.0037600151365758,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,-0.00080653400852318,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,-0.0009301860117452802,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,-0.00066016065189476,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,-6.486652818293989e-05,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00386534872768812,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.0069138623840893,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01057469128695156,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.015725303772364398,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,-0.0002118224964180202,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,-0.00020316040198951993,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00035245123794063984,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.00071398580715352,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0016746656265858,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00278918499151168,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00425585261699896,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.0076751178346695,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,-0.00119266966945992,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,-0.00144174608845496,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,-0.0011101031317819203,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,-0.0010451787835011998,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0034585688655694204,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.006350298627315299,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00944688222381306,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.013975193197725222,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0015756882776099001,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.0032004478696786402,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00403556585286652,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.010650955669589198,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00232980655939174,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00434522348238968,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00680046711890476,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,seqkd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.011636431424485559,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0023445290422614397,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00383581012517594,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00541568912531334,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.00830004107186664,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.005220175216744781,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00786269561225262,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01161767752588624,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.0156494439925092,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00885421650514958,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.011405221646919119,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.0148431581376439,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.020766951475025962,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00497036714605014,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.0079820931676633,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01076685742818098,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.01347263642465886,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0029527066011702597,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00441275628407432,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.006297250793756461,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.00942719620530528,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00600572432343138,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00899060727500184,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.0130079689900412,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.01776699142182166,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00980428965725432,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.013165857973288158,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01550299667755744,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.02179641476535882,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00505874540499844,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00792684311149084,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.010813852794663101,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.013538644200420741,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00394258194501228,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.006481195368436619,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00949436856516788,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.0133354154750381,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.010273932284491059,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.01596742488472124,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.02282006589736752,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.03047446023067904,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.01540230750944902,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.02070885808772188,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.02729308039324136,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.03702525218053162,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.007995374875908541,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.01261512259439374,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.017616618146198602,,,,,,,,
RR2S_uncentered_r_epsilon_epsilon_expanded_audit,llama,sft,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.02625490333002492,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,base,0.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,,,,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00036500115458394,7.855459544382e-05,-0.00028644655914012,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00054893804710262,-0.00015822784810126,-0.00070716589520388,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00112994376670212,-9.449568210320002e-05,-0.00122443944880532,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.00236352760184736,0.00048198288765274,-0.0018815447141946199,,,,,,
