comparison_type,model,arm,checkpoint,probe_name,artifact_probe_name,epsilon,layer,equal7_value,equal5_value,equal5_minus_equal7,sign_changed,ordering_changed,deepest_arm_changed,rank_or_score_changed,source_rows_complete,excluded_modules_exactly_qk,n_cells,OPD_strict_deepest,offline_strictly_deeper,mechanical_readback,mean_equal5_minus_equal7
functional_cell,llama,sft,5.0,E_mmluPro,E_ood,0.05,14.0,0.0019278255886273,0.0026989558240783,0.0007711302354509,False,,,True,True,True,,,,,
functional_cell,llama,sft,5.0,E_mmluPro,E_ood,0.1,14.0,0.0032840689676778,0.004597696554749,0.0013136275870711,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_general,E_general,0.01,14.0,0.0016746636016153,0.0023445290422614,0.0006698654406461,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_general,E_general,0.025,14.0,0.0027398643751257,0.0038358101251759,0.0010959457500502,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_general,E_general,0.05,14.0,0.0025813480882225,0.0054156891253133,0.0028343410370908,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_general,E_general,0.1,14.0,0.0029524102894285,0.0083000410718666,0.005347630782438,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_ifeval,E_if,0.01,14.0,0.0054638834117436,0.0052201752167448,-0.0002437081949988,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_ifeval,E_if,0.025,14.0,0.0070031737036201,0.0078626956122526,0.0008595219086325,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_ifeval,E_if,0.05,14.0,0.0093565421481198,0.0116176775258862,0.0022611353777664,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_ifeval,E_if,0.1,14.0,0.0111781742803637,0.0156494439925092,0.0044712697121455,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mathHeld,E_math,0.01,14.0,0.008329077560386,0.0088542165051496,0.0005251389447635,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mathHeld,E_math,0.025,14.0,0.0102070264510961,0.0114052216469191,0.001198195195823,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mathHeld,E_math,0.05,14.0,0.0150768611887338,0.0148431581376439,-0.0002337030510899,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mathHeld,E_math,0.1,14.0,0.0148335367678757,0.020766951475026,0.0059334147071502,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mmluPro,E_ood,0.01,14.0,0.0035080334544426,0.0049703671460501,0.0014623336916075,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mmluPro,E_ood,0.025,14.0,0.004709431627696,0.0079820931676633,0.0032726615399673,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mmluPro,E_ood,0.05,14.0,0.0049593135501544,0.010766857428181,0.0058075438780265,False,,,True,True,True,,,,,
functional_cell,llama,sft,20.0,E_mmluPro,E_ood,0.1,14.0,0.0024759875114042,0.0134726364246589,0.0109966489132546,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_general,E_general,0.01,14.0,0.0023155171015791,0.0029527066011703,0.0006371894995911,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_general,E_general,0.025,14.0,0.0035589691813392,0.0044127562840743,0.0008537871027351,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_general,E_general,0.05,14.0,0.0032110349942533,0.0062972507937564,0.0030862157995031,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_general,E_general,0.1,14.0,0.0037575210990276,0.0094271962053053,0.0056696751062777,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_ifeval,E_if,0.01,14.0,0.0060644259808006,0.0060057243234314,-5.870165736919248e-05,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_ifeval,E_if,0.025,14.0,0.0075112673225156,0.0089906072750019,0.0014793399524862,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_ifeval,E_if,0.05,14.0,0.010349607479659,0.0130079689900412,0.0026583615103821,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_ifeval,E_if,0.1,14.0,0.0092893476142263,0.0177669914218217,0.0084776438075953,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mathHeld,E_math,0.01,14.0,0.0106469749033067,0.0098042896572543,-0.0008426852460523,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mathHeld,E_math,0.025,14.0,0.0137906311530813,0.0131658579732882,-0.0006247731797931,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mathHeld,E_math,0.05,14.0,0.0169351369835403,0.0155029966775574,-0.0014321403059828,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mathHeld,E_math,0.1,14.0,0.0193282661857826,0.0217964147653588,0.0024681485795762,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mmluPro,E_ood,0.01,14.0,0.0036133895749989,0.0050587454049984,0.0014453558299995,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mmluPro,E_ood,0.025,14.0,0.0043634308295917,0.0079268431114908,0.0035634122818991,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mmluPro,E_ood,0.05,14.0,0.0061543218549006,0.0108138527946631,0.0046595309397624,False,,,True,True,True,,,,,
functional_cell,llama,sft,40.0,E_mmluPro,E_ood,0.1,14.0,0.006007456480154,0.0135386442004208,0.0075311877202667,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_general,E_general,0.01,14.0,0.0040228461732196,0.0039425819450123,-8.026422820732633e-05,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_general,E_general,0.025,14.0,0.0058504264841702,0.0064811953684366,0.0006307688842663,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_general,E_general,0.05,14.0,0.0064104414610124,0.0094943685651679,0.0030839271041554,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_general,E_general,0.1,14.0,0.0123824396250272,0.0133354154750381,0.0009529758500108,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_ifeval,E_if,0.01,14.0,0.0115286048901841,0.0102739322844911,-0.001254672605693,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_ifeval,E_if,0.025,14.0,0.0163260695645728,0.0159674248847213,-0.0003586446798515,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_ifeval,E_if,0.05,14.0,0.0219905772498743,0.0228200658973675,0.0008294886474932,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_ifeval,E_if,0.1,14.0,0.0250142248400954,0.030474460230679,0.0054602353905836,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mathHeld,E_math,0.01,14.0,0.0171933793356994,0.015402307509449,-0.0017910718262503,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mathHeld,E_math,0.025,14.0,0.0221913088904973,0.0207088580877219,-0.0014824508027754,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mathHeld,E_math,0.05,14.0,0.029831230728017,0.0272930803932414,-0.0025381503347756,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mathHeld,E_math,0.1,14.0,0.0377248041891015,0.0370252521805316,-0.0006995520085698,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mmluPro,E_ood,0.01,14.0,0.0075218099461232,0.0079953748759085,0.0004735649297852,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mmluPro,E_ood,0.025,14.0,0.0100028653452019,0.0126151225943938,0.0026122572491918,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mmluPro,E_ood,0.05,14.0,0.0121748801489707,0.0176166181461986,0.0054417379972279,False,,,True,True,True,,,,,
functional_cell,llama,sft,80.0,E_mmluPro,E_ood,0.1,14.0,0.0150904987155856,0.0262549033300249,0.0111644046144393,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_general,E_general,0.01,14.0,0.006401572027191,0.006161430125158,-0.000240141902033,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_general,E_general,0.025,14.0,0.0097059830697317,0.0097959772222064,8.999415247474066e-05,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_general,E_general,0.05,14.0,0.0128585665504089,0.0141558393244186,0.0012972727740097,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_general,E_general,0.1,14.0,0.0173387000607402,0.0202741800850363,0.002935480024296,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_ifeval,E_if,0.01,14.0,0.0180224818914686,0.0157214677467447,-0.0023010141447238,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_ifeval,E_if,0.025,14.0,0.0256327159445158,0.0242800734784193,-0.0013526424660964,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_ifeval,E_if,0.05,14.0,0.0341063981740746,0.0347784359017543,0.0006720377276797,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_ifeval,E_if,0.1,14.0,0.0412265755702449,0.0486262967074338,0.0073997211371888,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mathHeld,E_math,0.01,14.0,0.0228505916453088,0.0210274216149179,-0.0018231700303908,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mathHeld,E_math,0.025,14.0,0.0298264655511115,0.0281416671561715,-0.0016847983949399,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mathHeld,E_math,0.05,14.0,0.0382077929135546,0.0370785198801785,-0.001129273033376,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mathHeld,E_math,0.1,14.0,0.0478072742183329,0.0511407102214555,0.0033334360031226,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mmluPro,E_ood,0.01,14.0,0.0118350607985745,0.0114987670206763,-0.0003362937778982,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mmluPro,E_ood,0.025,14.0,0.0174072310564056,0.0186507102455096,0.001243479189104,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mmluPro,E_ood,0.05,14.0,0.02255041751608,0.0266925357420242,0.0041421182259442,False,,,True,True,True,,,,,
functional_cell,llama,sft,160.0,E_mmluPro,E_ood,0.1,14.0,0.0315883221671892,0.0393456022535771,0.0077572800863878,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_general,E_general,0.01,14.0,0.0082436501254555,0.0073399541062736,-0.0009036960191819,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_general,E_general,0.025,14.0,0.0124970858935172,0.01162052380949,-0.0008765620840272,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_general,E_general,0.05,14.0,0.0155872505031539,0.0166939455762104,0.0011066950730564,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_general,E_general,0.1,14.0,0.0200183943545135,0.0240257520963189,0.0040073577418054,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_ifeval,E_if,0.01,14.0,0.0193332499564464,0.0166593725753259,-0.0026738773811205,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_ifeval,E_if,0.025,14.0,0.0282214626390808,0.0261932398726378,-0.0020282227664429,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_ifeval,E_if,0.05,14.0,0.0369272992981068,0.0372462159939179,0.0003189166958111,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_ifeval,E_if,0.1,14.0,0.0434855827398277,0.0517889067448498,0.008303324005022,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mathHeld,E_math,0.01,14.0,0.0284229007881524,0.0262847239645572,-0.0021381768235952,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mathHeld,E_math,0.025,14.0,0.036756725356148,0.0355491590883508,-0.0012075662677971,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mathHeld,E_math,0.05,14.0,0.0475846667425565,0.0458834432870132,-0.0017012234555432,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mathHeld,E_math,0.1,14.0,0.0578659585094928,0.0652228682290794,0.0073569097195866,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mmluPro,E_ood,0.01,14.0,0.0156812489687871,0.0143482714103098,-0.0013329775584772,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mmluPro,E_ood,0.025,14.0,0.0235698750180332,0.0229478874472191,-0.0006219875708141,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mmluPro,E_ood,0.05,14.0,0.0295081242713297,0.032609506741409,0.0031013824700792,False,,,True,True,True,,,,,
functional_cell,llama,sft,320.0,E_mmluPro,E_ood,0.1,14.0,0.0380163077091864,0.0483447820123732,0.0103284743031867,False,,,True,True,True,,,,,
functional_cell,qwen,base,0.0,E_general,E_general,0.01,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_general,E_general,0.025,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_general,E_general,0.05,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_general,E_general,0.1,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_ifeval,E_if,0.01,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_ifeval,E_if,0.025,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_ifeval,E_if,0.05,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_ifeval,E_if,0.1,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mathHeld,E_math,0.01,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mathHeld,E_math,0.025,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mathHeld,E_math,0.05,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mathHeld,E_math,0.1,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mmluPro,E_ood,0.01,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mmluPro,E_ood,0.025,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mmluPro,E_ood,0.05,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,base,0.0,E_mmluPro,E_ood,0.1,18.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_general,E_general,0.01,18.0,0.0006018337223714,0.00034256721132,-0.0002592665110514,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_general,E_general,0.025,18.0,0.0002098255720536,0.0002937558008751,8.393022882147505e-05,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_general,E_general,0.05,18.0,0.0008918990115232,0.0012486586161325,0.0003567596046092,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_general,E_general,0.1,18.0,0.000595238095238,0.0008333333333333,0.0002380952380952,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_ifeval,E_if,0.01,18.0,-0.0009247651034214,-0.000531312366164,0.0003934527372573,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_ifeval,E_if,0.025,18.0,-0.0010115101533529,-0.000459176415651,0.0005523337377018,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_ifeval,E_if,0.05,18.0,-0.0003393438120589,-0.0004750813368825,-0.0001357375248235,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_ifeval,E_if,0.1,18.0,-0.0005746897498612,-0.0008045656498057,-0.0002298758999444,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mathHeld,E_math,0.01,18.0,-0.0006377637050197,-0.0006304019954266,7.3617095931439004e-06,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mathHeld,E_math,0.025,18.0,-0.0003123043543712,-0.0004372260961197,-0.0001249217417485,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mathHeld,E_math,0.05,18.0,-0.0006794774869115,-0.0009512684816761,-0.0002717909947646,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mathHeld,E_math,0.1,18.0,-0.0012124455187579,-0.001697423726261,-0.0004849782075031,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mmluPro,E_ood,0.01,18.0,-0.0019849406975258,-0.0011135213270463,0.0008714193704794,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mmluPro,E_ood,0.025,18.0,-0.0023540439722056,-0.0014088691082577,0.0009451748639479,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mmluPro,E_ood,0.05,18.0,-0.0041251986005318,-0.0024694929167776,0.0016557056837541,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,5.0,E_mmluPro,E_ood,0.1,18.0,-0.0055893550178557,-0.002825097024998,0.0027642579928577,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_general,E_general,0.01,18.0,0.000510406857009,0.0004394664361262,-7.094042088276437e-05,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_general,E_general,0.025,18.0,0.0004563659796969,0.0006389123715757,0.0001825463918787,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_general,E_general,0.05,18.0,0.0010956895148857,0.00153396532084,0.0004382758059543,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_general,E_general,0.1,18.0,0.0009930594368108,0.0013902832115351,0.0003972237747243,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_ifeval,E_if,0.01,18.0,-0.0019480442039248,-0.0015822237175558,0.0003658204863689,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_ifeval,E_if,0.025,18.0,-0.003796736468179,-0.0017755391972019,0.002021197270977,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_ifeval,E_if,0.05,18.0,-0.0021957342269177,-0.0030740279176848,-0.0008782936907671,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_ifeval,E_if,0.1,18.0,-0.0033546951425569,-0.0046965731995797,-0.0013418780570227,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mathHeld,E_math,0.01,18.0,-0.0016053171665826,-0.0011715454626858,0.0004337717038968,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mathHeld,E_math,0.025,18.0,-0.0022893854014047,-0.0016192340182774,0.0006701513831273,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mathHeld,E_math,0.05,18.0,-0.0041056031863645,-0.0020101187719651,0.0020954844143993,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mathHeld,E_math,0.1,18.0,-0.0025692325469932,-0.0035969255657905,-0.0010276930187972,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mmluPro,E_ood,0.01,18.0,-0.002512972012777,-0.0015607943654783,0.0009521776472986,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mmluPro,E_ood,0.025,18.0,-0.0042127650976779,-0.0025125826489175,0.0017001824487603,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mmluPro,E_ood,0.05,18.0,-0.0062235602416776,-0.0036830612833472,0.0025404989583303,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,10.0,E_mmluPro,E_ood,0.1,18.0,-0.0074084980923001,-0.0053718973292202,0.0020366007630799,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_general,E_general,0.01,18.0,0.0009545068901737,0.0010612064825568,0.0001066995923831,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_general,E_general,0.025,18.0,0.0010359588401056,0.0014503423761478,0.0004143835360422,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_general,E_general,0.05,18.0,0.0016725786959216,0.0023416101742902,0.0006690314783686,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_general,E_general,0.1,18.0,0.002382801012181,0.0033359214170534,0.0009531204048724,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_ifeval,E_if,0.01,18.0,-0.0034312029442165,-0.0021626864427375,0.0012685165014789,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_ifeval,E_if,0.025,18.0,-0.0062163058228859,-0.0032490606957054,0.0029672451271804,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_ifeval,E_if,0.05,18.0,-0.0088233250474046,-0.0054955122092236,0.003327812838181,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_ifeval,E_if,0.1,18.0,-0.0052723133456801,-0.0073812386839522,-0.002108925338272,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mathHeld,E_math,0.01,18.0,-0.0022184426076836,-0.0015049866970251,0.0007134559106585,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mathHeld,E_math,0.025,18.0,-0.0035750864068669,-0.0023638064549482,0.0012112799519186,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mathHeld,E_math,0.05,18.0,-0.0060825811631932,-0.003479186640824,0.0026033945223691,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mathHeld,E_math,0.1,18.0,-0.0036450010275951,-0.0051030014386332,-0.001458000411038,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mmluPro,E_ood,0.01,18.0,-0.0032288460299258,-0.001773534748756,0.0014553112811698,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mmluPro,E_ood,0.025,18.0,-0.0052659286989818,-0.0027291500555228,0.0025367786434589,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mmluPro,E_ood,0.05,18.0,-0.0078992384824552,-0.0043761182584524,0.0035231202240028,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,20.0,E_mmluPro,E_ood,0.1,18.0,-0.0135963516028028,-0.0063425845516163,0.0072537670511865,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_general,E_general,0.01,18.0,0.0024104881318901,0.0017742707299006,-0.0006362174019894,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_general,E_general,0.025,18.0,0.003689646081232,0.002589531990765,-0.0011001140904669,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_general,E_general,0.05,18.0,0.0036463884591669,0.0037160549539448,6.966649477789001e-05,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_general,E_general,0.1,18.0,0.0032919055109888,0.0046086677153844,0.0013167622043955,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_ifeval,E_if,0.01,18.0,-0.00179817034759,-0.0009907209293741,0.0008074494182158,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_ifeval,E_if,0.025,18.0,-0.004381059315443,-0.0016366533843284,0.0027444059311145,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_ifeval,E_if,0.05,18.0,-0.0069989679938355,-0.0029414123342269,0.0040575556596086,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_ifeval,E_if,0.1,18.0,-0.0027800053926956,-0.0038920075497739,-0.0011120021570782,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mathHeld,E_math,0.01,18.0,-0.0007465286632097,-0.0007826729368926,-3.61442736828508e-05,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mathHeld,E_math,0.025,18.0,-0.0010028888722789,-0.0008763399357024,0.0001265489365765,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mathHeld,E_math,0.05,18.0,-0.0037627255526637,-0.0015300900847839,0.0022326354678797,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mathHeld,E_math,0.1,18.0,-0.001896889647733,-0.0026556455068262,-0.0007587558590932,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mmluPro,E_ood,0.01,18.0,-0.0009889530315921,-0.0003030802005786,0.0006858728310135,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mmluPro,E_ood,0.025,18.0,-0.0022582294106598,-0.0010340943223123,0.0012241350883474,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mmluPro,E_ood,0.05,18.0,-0.0048644360065854,-0.0017802873542182,0.0030841486523672,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,40.0,E_mmluPro,E_ood,0.1,18.0,-0.0058970664290049,-0.0032558930006069,0.002641173428398,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_general,E_general,0.01,18.0,0.0051028238643683,0.0028929217732518,-0.0022099020911164,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_general,E_general,0.025,18.0,0.0081609558320127,0.0048273640987634,-0.0033335917332493,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_general,E_general,0.05,18.0,0.010349913439074,0.0071644117547233,-0.0031855016843507,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_general,E_general,0.1,18.0,0.0151392718255377,0.0100061693669416,-0.005133102458596,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_ifeval,E_if,0.01,18.0,0.0031411677599761,0.0021690746201391,-0.0009720931398369,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_ifeval,E_if,0.025,18.0,0.0035309424555797,0.0039863816387685,0.0004554391831888,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_ifeval,E_if,0.05,18.0,0.0059398756810359,0.0054586830963075,-0.0004811925847284,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_ifeval,E_if,0.1,18.0,0.0147788107303646,0.0081903350225105,-0.0065884757078541,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_mathHeld,E_math,0.01,18.0,0.0045459219066962,0.002060696387255,-0.0024852255194411,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_mathHeld,E_math,0.025,18.0,0.006882089571709,0.0032940953128607,-0.0035879942588483,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_mathHeld,E_math,0.05,18.0,0.0108851457151954,0.0051663500259806,-0.0057187956892148,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_mathHeld,E_math,0.1,18.0,0.020591027799478,0.0075908797794842,-0.0130001480199937,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_mmluPro,E_ood,0.01,18.0,0.0035448449639814,0.0019239624535141,-0.0016208825104672,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_mmluPro,E_ood,0.025,18.0,0.0054937535926371,0.0028074705068591,-0.002686283085778,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_mmluPro,E_ood,0.05,18.0,0.0061556639496222,0.0035880064744696,-0.0025676574751525,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,80.0,E_mmluPro,E_ood,0.1,18.0,0.0058477445715689,0.0054945347078889,-0.00035320986368,False,,,True,True,True,,,,,
functional_cell,qwen,offkd,160.0,E_general,E_general,0.01,18.0,0.0100135174026613,0.0055670674173709,-0.0044464499852903,False,,,True,True,True,,,,,
