absolute_contraction_mean,arm,checkpoint,epsilon,layer,model,module_count_x,probe_name,c_epsilon,relative_functional_contraction_ratio_of_means_sensitivity,sample_count_x,source_name,source_protocol,state_rank_base_mean,state_rank_current_mean,state_rank_delta_mean,track,absolute_delta_nll_cumulative,aggregation,cumulative_kl_base_to_current,delta_nll_cumulative,nll_base,nll_current,sample_count_y,module_count_y,raw_update_energy_equal7,whitened_update_energy_equal7,whitened_update_energy_fixed_equal7,activation_exposure_ratio_equal7,p_k4,p_k8,p_k16,p_k32,pk_track,tpnt_overlap_lift,tpnt_lift_minus_null,tpnt_coverage,pabs_joint_mean_cos,nss_l1_top32,nss_l2_top32,normalized_entropy_effective_rank,participation_ratio,top1_explained_share,top8_explained_share,top32_explained_share,raw_anisotropy,centered_anisotropy,linear_cka_vs_step0,_merge,has_raw_activation,row_id,is_opd
25.0,opd,160,0.05,14,llama,7,E_ood,0.0425727847526232,0.0348466746316208,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,692.4285714285714,-25.0,llama_d10_matched_numeric,0.440166350454092,sample_equal_mean_of_token_weighted_rows,0.2460790835903026,0.2443132263142615,1.637078640051186,1.8813918624073267,128,7,0.1493895346564906,0.1451469356792845,0.1265357924359185,1.0589138461202765,2.4579308468933695e-05,7.533441391515221e-05,0.0001708039276958,0.0004399347568063,llama_d11_bf16_merged_minus_base,0.7758988865389572,-0.0064827852825718,0.0473231202445442,0.9997840350259236,0.3233532061889996,0.058389728990622,1.2065718332563098,1.0338466101500126,0.9834932355172143,0.9867600484331194,0.989487974367164,0.8028772473335266,-0.0027765955310314,0.999681293964386,both,True,31,1
-0.5714285714285714,seqkd,5,0.05,14,llama,7,E_general,-0.000788863237214,-0.0007361059992638,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,776.8571428571429,0.5714285714285714,llama_d10_matched_numeric,0.045104681776138,sample_equal_mean_of_token_weighted_rows,0.002263580608087,0.0015506585436924,2.6890528984367847,2.690603523515165,128,7,0.0023264768533408,0.0002798575943805,0.0002794740233054,1.0021467471569172,6.35800389708103e-06,1.751363466999984e-05,5.593175254553315e-05,0.0001903861552168,llama_d11_bf16_merged_minus_base,0.6052560634056543,0.0163142216050951,0.0403656092748113,0.9997966823179466,0.3233531982514876,0.0583881797921293,1.2183623595499835,1.0345766852211251,0.9831468190883474,0.9852982527588788,0.9880029202200946,0.796173095703125,-0.0024405815638601,0.999995768070221,both,True,32,0
3.4285714285714284,seqkd,5,0.05,14,llama,7,E_if,0.0061808669461722,0.0049597024178549,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,687.8571428571429,-3.4285714285714284,llama_d10_matched_numeric,0.072103359597062,sample_equal_mean_of_token_weighted_rows,0.0056922984941709,0.0001670370560979,3.344583368565812,3.3447503957642644,541,7,0.0023264768533408,0.0003027350395703,0.0003007829422391,1.0088829345788253,6.35800389708103e-06,1.751363466999984e-05,5.593175254553315e-05,0.0001903861552168,llama_d11_bf16_merged_minus_base,0.6052560634056543,0.0163142216050951,0.0403656092748113,0.9997966823179466,0.3233531982514876,0.0583881797921293,1.0581630310246528,1.008940906800323,0.9955592331044018,0.996319438555904,0.9970882982159232,0.9651102423667908,0.0122428461909294,0.9999949932098388,both,True,33,0
-0.2857142857142857,seqkd,5,0.05,14,llama,7,E_math,0.0019684513824259,-0.0008271298593879,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,345.7142857142857,0.2857142857142857,llama_d10_matched_numeric,0.0529059695545583,sample_equal_mean_of_token_weighted_rows,0.0030784974333073,-0.0015197237880784,2.0786754116415977,2.077155685052276,32,7,0.0023264768533408,0.0003907794624475,0.0003906920160911,1.0018577663119888,6.35800389708103e-06,1.751363466999984e-05,5.593175254553315e-05,0.0001903861552168,llama_d11_bf16_merged_minus_base,0.6052560634056543,0.0163142216050951,0.0403656092748113,0.9997966823179466,0.3233531982514876,0.0583881797921293,1.0456227158593236,1.007302738406003,0.9963684459856949,0.9970739926048672,0.99789466311277,0.9236437678337096,0.0665877163410186,0.9999996423721312,both,True,34,0
0.2857142857142857,seqkd,5,0.05,14,llama,7,E_ood,0.0024320476900842,0.0003982477100757,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,717.1428571428571,-0.2857142857142857,llama_d10_matched_numeric,0.039092864790291,sample_equal_mean_of_token_weighted_rows,0.0026368399967395,-0.0065747307726269,1.637078640051186,1.630503898486495,128,7,0.0023264768533408,0.0003170897936277,0.0003162158671849,1.0050085866789007,6.35800389708103e-06,1.751363466999984e-05,5.593175254553315e-05,0.0001903861552168,llama_d11_bf16_merged_minus_base,0.6052560634056543,0.0163142216050951,0.0403656092748113,0.9997966823179466,0.3233531982514876,0.0583881797921293,1.2070355524854255,1.0337308400622578,0.9835483826527752,0.986721881254748,0.9893682661695208,0.7887986302375793,-0.0027126711793243,0.9999878406524658,both,True,35,0
-0.5714285714285714,seqkd,20,0.05,14,llama,7,E_general,0.000264167389615,-0.0007361059992638,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,776.8571428571429,0.5714285714285714,llama_d10_matched_numeric,0.0862588373129256,sample_equal_mean_of_token_weighted_rows,0.0081114552085637,0.0097213786020802,2.6890528984367847,2.6987742725759745,128,7,0.0167033444158732,0.0022631407763193,0.0022442377386531,1.0095644674844295,8.841185506623464e-06,2.2188400797468996e-05,6.25169035889063e-05,0.0002109745291818,llama_d11_bf16_merged_minus_base,0.6540401235482378,0.0077150404769169,0.0424113159625709,0.9997959481521352,0.3233532065432195,0.058388118933846,1.219655145303349,1.03478156374268,0.9830494804368376,0.985208928704996,0.9879289033644316,0.7957356572151184,-0.0024414916988462,0.9999865293502808,both,True,36,0
7.0,seqkd,20,0.05,14,llama,7,E_if,0.0141163814072101,0.0101260591031204,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,684.2857142857143,-7.0,llama_d10_matched_numeric,0.1657339713489722,sample_equal_mean_of_token_weighted_rows,0.0280689045222211,-0.0035664689517967,3.344583368565812,3.341016888838819,541,7,0.0167033444158732,0.0029538989973454,0.0028153042180097,1.0472622095980693,8.841185506623464e-06,2.2188400797468996e-05,6.25169035889063e-05,0.0002109745291818,llama_d11_bf16_merged_minus_base,0.6540401235482378,0.0077150404769169,0.0424113159625709,0.9997959481521352,0.3233532065432195,0.058388118933846,1.0582699370417827,1.0089660948080057,0.9955468052002816,0.9963135938175092,0.9970899551177912,0.965162754058838,0.0122578917071223,0.999983549118042,both,True,37,0
0.2857142857142857,seqkd,20,0.05,14,llama,7,E_math,0.0044905891170661,0.0008271298593879,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,345.1428571428572,-0.2857142857142857,llama_d10_matched_numeric,0.1241000487934798,sample_equal_mean_of_token_weighted_rows,0.0195488918107002,-0.0269109868677333,2.0786754116415977,2.0517644453793764,32,7,0.0167033444158732,0.0037399228978236,0.0037180214234727,1.0066080295707072,8.841185506623464e-06,2.2188400797468996e-05,6.25169035889063e-05,0.0002109745291818,llama_d11_bf16_merged_minus_base,0.6540401235482378,0.0077150404769169,0.0424113159625709,0.9997959481521352,0.3233532065432195,0.058388118933846,1.0457868094533866,1.0073313117198666,0.9963543141725985,0.9970613930931734,0.9978866296592408,0.9236730337142944,0.0664086192846298,0.999997615814209,both,True,38,0
1.4285714285714286,seqkd,20,0.05,14,llama,7,E_ood,0.0048886032130058,0.0019912385503783,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,716.0,-1.4285714285714286,llama_d10_matched_numeric,0.0816021188511513,sample_equal_mean_of_token_weighted_rows,0.0125036421159165,-0.0179863322136952,1.637078640051186,1.6190923051908612,128,7,0.0167033444158732,0.0027833515092165,0.0027304564012281,1.0217061998351993,8.841185506623464e-06,2.2188400797468996e-05,6.25169035889063e-05,0.0002109745291818,llama_d11_bf16_merged_minus_base,0.6540401235482378,0.0077150404769169,0.0424113159625709,0.9997959481521352,0.3233532065432195,0.058388118933846,1.208500873575368,1.033996358020279,0.9834220623680442,0.9866319573783584,0.9893054034456354,0.7885304689407349,-0.0026485684793442,0.9999544620513916,both,True,39,0
-0.4285714285714285,seqkd,40,0.05,14,llama,7,E_general,0.0026469597957211,-0.0005520794994477,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,776.7142857142857,0.4285714285714285,llama_d10_matched_numeric,0.1160575860412791,sample_equal_mean_of_token_weighted_rows,0.0153549376555019,0.0188816829786446,2.6890528984367847,2.707934540696442,128,7,0.0346701570919581,0.0055634516881712,0.0054834855337893,1.016128074285531,1.1127639960964838e-05,2.5142904210692256e-05,6.846116165043983e-05,0.0002163279210175,llama_d11_bf16_merged_minus_base,0.687072942364205,0.0045111325586798,0.0437786707737554,0.9997916791179874,0.3233532033539089,0.0583884188988823,1.2211394622903662,1.0350162368430154,0.9829380226220898,0.9851051385139996,0.9878422329464344,0.7946183681488037,-0.0024573728442192,0.9999728202819824,both,True,40,0
6.428571428571429,seqkd,40,0.05,14,llama,7,E_if,0.013643405988898,0.009299442033478,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,684.8571428571429,-6.428571428571429,llama_d10_matched_numeric,0.2094314439900481,sample_equal_mean_of_token_weighted_rows,0.0454647141197169,0.0050383645205374,3.344583368565812,3.3496217225263387,541,7,0.0346701570919581,0.0083805688149628,0.0076635444129351,1.07558101090277,1.1127639960964838e-05,2.5142904210692256e-05,6.846116165043983e-05,0.0002163279210175,llama_d11_bf16_merged_minus_base,0.687072942364205,0.0045111325586798,0.0437786707737554,0.9997916791179874,0.3233532033539089,0.0583884188988823,1.058723234719522,1.0090405381433611,0.9955100795063536,0.9962819772979888,0.9970657698296772,0.9650624394416808,0.0122020402923226,0.9999764561653136,both,True,41,0
0.1428571428571428,seqkd,40,0.05,14,llama,7,E_math,0.0047263562603743,0.000413564929694,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,345.2857142857143,-0.1428571428571428,llama_d10_matched_numeric,0.1762668986339122,sample_equal_mean_of_token_weighted_rows,0.039090743754059,-0.0406030266894958,2.0786754116415977,2.0380723625421524,32,7,0.0346701570919581,0.0105849311886621,0.0103188704399924,1.023392965593984,1.1127639960964838e-05,2.5142904210692256e-05,6.846116165043983e-05,0.0002163279210175,llama_d11_bf16_merged_minus_base,0.687072942364205,0.0045111325586798,0.0437786707737554,0.9997916791179874,0.3233532033539089,0.0583884188988823,1.0463198489424428,1.0074231146839192,0.9963089143516558,0.9970248654415822,0.997860169129604,0.923388659954071,0.065784178674221,0.9999897480010986,both,True,42,0
2.857142857142857,seqkd,40,0.05,14,llama,7,E_ood,0.008094073996635,0.0039824771007567,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,714.5714285714286,-2.857142857142857,llama_d10_matched_numeric,0.1074066457804292,sample_equal_mean_of_token_weighted_rows,0.0223805837595136,-0.016606618406513,1.637078640051186,1.6204720200039446,128,7,0.0346701570919581,0.0077436058823617,0.0074547638318368,1.036815452712139,1.1127639960964838e-05,2.5142904210692256e-05,6.846116165043983e-05,0.0002163279210175,llama_d11_bf16_merged_minus_base,0.687072942364205,0.0045111325586798,0.0437786707737554,0.9997916791179874,0.3233532033539089,0.0583884188988823,1.2116111590050602,1.034536670655721,0.9831651634084926,0.9864390534732416,0.9891570862527554,0.7864048480987549,-0.0026685711927711,0.9998942613601683,both,True,43,0
0.2857142857142857,seqkd,160,0.05,14,llama,7,E_general,0.0076086478450412,0.000368052999632,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,776.0,-0.2857142857142857,llama_d10_matched_numeric,0.1603857486043125,sample_equal_mean_of_token_weighted_rows,0.0307050924457144,0.0288465967196316,2.6890528984367847,2.717899492010474,128,7,0.1402146555483341,0.0520421707603548,0.0486431367795116,1.034817616347241,1.2131832452918648e-05,2.6613869847226723e-05,7.629092033311445e-05,0.0002444513551641,llama_d11_bf16_merged_minus_base,0.7741759864698736,-0.0031270482626867,0.0471749069372205,0.9997936293801656,0.3233532041322574,0.0583888963509379,1.2207820618491274,1.034951996984172,0.9829685326158992,0.9851233628129724,0.987852479011955,0.7954836487770081,-0.0023936782963573,0.9999330043792723,both,True,44,0
6.857142857142857,seqkd,160,0.05,14,llama,7,E_if,0.017411881558183,0.0099194048357099,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,684.4285714285714,-6.857142857142857,llama_d10_matched_numeric,0.2745643447320254,sample_equal_mean_of_token_weighted_rows,0.0876417467215695,0.0233364880150407,3.344583368565812,3.367919851363036,541,7,0.1402146555483341,0.0969872701680287,0.0792718973409916,1.1135851231207607,1.2131832452918648e-05,2.6613869847226723e-05,7.629092033311445e-05,0.0002444513551641,llama_d11_bf16_merged_minus_base,0.7741759864698736,-0.0031270482626867,0.0471749069372205,0.9997936293801656,0.3233532041322574,0.0583888963509379,1.058238374386653,1.008960532170948,0.9955495497960164,0.996313395897925,0.9970902047799218,0.9654961824417114,0.0122124059125781,0.999886393547058,both,True,45,0
0.5714285714285714,seqkd,160,0.05,14,llama,7,E_math,0.0091782296529727,0.0016542597187759,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,344.85714285714283,-0.5714285714285714,llama_d10_matched_numeric,0.2432272788137197,sample_equal_mean_of_token_weighted_rows,0.0834920491324737,-0.0391670909593813,2.0786754116415977,2.0395083241164684,32,7,0.1402146555483341,0.1388916382566094,0.1271186473147411,1.0485017621743689,1.2131832452918648e-05,2.6613869847226723e-05,7.629092033311445e-05,0.0002444513551641,llama_d11_bf16_merged_minus_base,0.7741759864698736,-0.0031270482626867,0.0471749069372205,0.9997936293801656,0.3233532041322574,0.0583888963509379,1.0460416160650072,1.0073746373946662,0.9963328871639496,0.9970435167705224,0.9978726128888564,0.9232614040374756,0.0673428326845169,0.9999648332595824,both,True,46,0
5.714285714285714,seqkd,160,0.05,14,llama,7,E_ood,0.016825447921585,0.0079649542015134,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,711.7142857142857,-5.714285714285714,llama_d10_matched_numeric,0.1508283096482046,sample_equal_mean_of_token_weighted_rows,0.0424427926191128,-0.0166225300054065,1.637078640051186,1.6204561116173863,128,7,0.1402146555483341,0.0979836997908673,0.0870729658885725,1.0640997562055774,1.2131832452918648e-05,2.6613869847226723e-05,7.629092033311445e-05,0.0002444513551641,llama_d11_bf16_merged_minus_base,0.7741759864698736,-0.0031270482626867,0.0471749069372205,0.9997936293801656,0.3233532041322574,0.0583888963509379,1.2115500442543743,1.034567711822873,0.983150369158718,0.9864693563425088,0.9891861420023113,0.7850610017776489,-0.0025991182774305,0.9997454285621644,both,True,47,0
0.7142857142857143,sft,5,0.05,14,llama,7,E_general,-0.0002410348671161,0.0009201324990799,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,775.5714285714286,-0.7142857142857143,llama_d10_matched_numeric,0.0417883896006969,sample_equal_mean_of_token_weighted_rows,0.0018935678590423,0.0015696716236561,2.6890528984367847,2.690622550435364,128,7,0.0037057434341737,0.0004354493233092,0.0004329149105615,1.0049149097099874,6.979290252015094e-06,2.0027974967108877e-05,5.42708468336563e-05,0.0002007641066613,llama_d11_bf16_merged_minus_base,0.6113517185207631,0.0151008624934108,0.0406493523957994,0.9997942409468448,0.3233531922891751,0.058388356835385,1.2185876690755622,1.0346211776069272,0.9831256752982171,0.9852862090954454,0.9879969384546096,0.795427680015564,-0.0025000581517815,0.9999952912330629,both,True,48,0
2.571428571428572,sft,5,0.05,14,llama,7,E_if,0.004654168629913,0.0037197768133913,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,688.7142857142857,-2.571428571428572,llama_d10_matched_numeric,0.0590745001866063,sample_equal_mean_of_token_weighted_rows,0.0034207891851023,-0.0001820151988062,3.344583368565812,3.344401340608015,541,7,0.0037057434341737,0.0004913875205342,0.0004862510509805,1.0054595984986816,6.979290252015094e-06,2.0027974967108877e-05,5.42708468336563e-05,0.0002007641066613,llama_d11_bf16_merged_minus_base,0.6113517185207631,0.0151008624934108,0.0406493523957994,0.9997942409468448,0.3233531922891751,0.058388356835385,1.0584048447059595,1.008977099239707,0.9955413770647094,0.9963037304622184,0.997073756329748,0.9648866057395936,0.0122181456536054,0.9999962449073792,both,True,49,0
0.7142857142857143,sft,5,0.05,14,llama,7,E_math,0.0020592531439172,0.0020678246484698,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,344.7142857142857,-0.7142857142857143,llama_d10_matched_numeric,0.050122573855333,sample_equal_mean_of_token_weighted_rows,0.0028176371270092,0.0046723862978979,2.0786754116415977,2.083347806707025,32,7,0.0037057434341737,0.0005847348547831,0.0005773303143671,1.0090865849513924,6.979290252015094e-06,2.0027974967108877e-05,5.42708468336563e-05,0.0002007641066613,llama_d11_bf16_merged_minus_base,0.6113517185207631,0.0151008624934108,0.0406493523957994,0.9997942409468448,0.3233531922891751,0.058388356835385,1.0459152921822912,1.0073541973566895,0.9963429958532924,0.997053453791808,0.9978805093618746,0.9230088591575624,0.0658471062779426,0.9999986886978148,both,True,50,0
1.4285714285714286,sft,5,0.05,14,llama,7,E_ood,0.0019278255886273,0.0019912385503783,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,716.0,-1.4285714285714286,llama_d10_matched_numeric,0.0350834232667693,sample_equal_mean_of_token_weighted_rows,0.001903283154661,-0.0009418335141617,1.637078640051186,1.6361368112266064,128,7,0.0037057434341737,0.0004934615262754,0.0004875825959191,1.0101027029575902,6.979290252015094e-06,2.0027974967108877e-05,5.42708468336563e-05,0.0002007641066613,llama_d11_bf16_merged_minus_base,0.6113517185207631,0.0151008624934108,0.0406493523957994,0.9997942409468448,0.3233531922891751,0.058388356835385,1.2082620545247724,1.0339442849380909,0.9834468370631017,0.9866449860627784,0.9893100063207456,0.7870262861251831,-0.0028198107611387,0.9999860525131226,both,True,51,0
2.857142857142857,sft,20,0.05,14,llama,7,E_general,0.0025813480882225,0.0036805299963195,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,773.4285714285714,-2.857142857142857,llama_d10_matched_numeric,0.0922966403595637,sample_equal_mean_of_token_weighted_rows,0.0094308007319341,0.006430578337131,2.6890528984367847,2.6954834712669253,128,7,0.0364320528294358,0.0060677170653694,0.0057552771759219,1.0307146865932144,1.2150813647947092e-05,2.447285857799995e-05,6.769180540035025e-05,0.0002273379868711,llama_d11_bf16_merged_minus_base,0.6908134265619593,0.0040127914054434,0.0439368714346276,0.9997882653329088,0.3233532334191339,0.0583879961764621,1.2206317548299257,1.0349681996759796,0.9829608262261824,0.9851466490200116,0.9878968150877157,0.7936645746231079,-0.0025913710705935,0.9999674558639526,both,True,52,0
6.571428571428571,sft,20,0.05,14,llama,7,E_if,0.0093565421481198,0.0095060963008887,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,684.7142857142857,-6.571428571428571,llama_d10_matched_numeric,0.144824809733909,sample_equal_mean_of_token_weighted_rows,0.0221757344693262,0.0067392745814432,3.344583368565812,3.351322634603532,541,7,0.0364320528294358,0.0083350120444915,0.0075307518543143,1.0626039752974807,1.2150813647947092e-05,2.447285857799995e-05,6.769180540035025e-05,0.0002273379868711,llama_d11_bf16_merged_minus_base,0.6908134265619593,0.0040127914054434,0.0439368714346276,0.9997882653329088,0.3233532334191339,0.0583879961764621,1.0588330052238206,1.0090541268100572,0.9955033765442184,0.9962742879310738,0.9970561087462356,0.964207887649536,0.0121368197724223,0.9999819397926332,both,True,53,0
4.571428571428571,sft,20,0.05,14,llama,7,E_math,0.0150768611887338,0.0132340777502068,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,340.85714285714283,-4.571428571428571,llama_d10_matched_numeric,0.1319313504500314,sample_equal_mean_of_token_weighted_rows,0.0194732335367007,-0.013376490198425,2.0786754116415977,2.0652989484369755,32,7,0.0364320528294358,0.0103589675355968,0.0098032322545935,1.027064794990341,1.2150813647947092e-05,2.447285857799995e-05,6.769180540035025e-05,0.0002273379868711,llama_d11_bf16_merged_minus_base,0.6908134265619593,0.0040127914054434,0.0439368714346276,0.9997882653329088,0.3233532334191339,0.0583879961764621,1.0461603030106972,1.0074048627008865,0.9963179391405078,0.9970397309786746,0.9978780212906232,0.9215876460075378,0.0649986341595649,0.9999815225601196,both,True,54,0
5.571428571428571,sft,20,0.05,14,llama,7,E_ood,0.0049593135501544,0.0077658303464754,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,711.8571428571429,-5.571428571428571,llama_d10_matched_numeric,0.0860880603140685,sample_equal_mean_of_token_weighted_rows,0.0124848847808607,-0.003889294945111,1.637078640051186,1.6331893373280764,128,7,0.0364320528294358,0.0084657928257781,0.0077272566600835,1.060338097324257,1.2150813647947092e-05,2.447285857799995e-05,6.769180540035025e-05,0.0002273379868711,llama_d11_bf16_merged_minus_base,0.6908134265619593,0.0040127914054434,0.0439368714346276,0.9997882653329088,0.3233532334191339,0.0583879961764621,1.2127140381456625,1.0347304532556685,0.9830730928360164,0.9863550066961824,0.9891101223146708,0.784090518951416,-0.0029613333754241,0.9998685121536256,both,True,55,0
3.571428571428572,sft,40,0.05,14,llama,7,E_general,0.0032110349942533,0.0046006624953994,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,772.7142857142857,-3.571428571428572,llama_d10_matched_numeric,0.1197143880999647,sample_equal_mean_of_token_weighted_rows,0.0160724612287594,0.0165849857949069,2.6890528984367847,2.705637860111892,128,7,0.0918423866054841,0.0249820771444189,0.0213707912979381,1.0707445808712683,1.459458437531274e-05,3.040833891126177e-05,7.957253235092212e-05,0.0002589078108679,llama_d11_bf16_merged_minus_base,0.7423235442042309,-0.0023262361561648,0.045991505346571,0.9997892876239902,0.3233531704210742,0.0583881745994476,1.2208757544362474,1.0350080822434953,0.982941886490477,0.985128492331756,0.9878841378867078,0.7939170598983765,-0.002536186017096,0.99995756149292,both,True,56,0
7.714285714285714,sft,40,0.05,14,llama,7,E_if,0.010349607479659,0.0111593304401736,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,683.5714285714286,-7.714285714285714,llama_d10_matched_numeric,0.1989648454786448,sample_equal_mean_of_token_weighted_rows,0.0430530489400001,0.0267962762989558,3.344583368565812,3.3713796297415346,541,7,0.0918423866054841,0.0409640996450824,0.0321335419097782,1.1289371862819866,1.459458437531274e-05,3.040833891126177e-05,7.957253235092212e-05,0.0002589078108679,llama_d11_bf16_merged_minus_base,0.7423235442042309,-0.0023262361561648,0.045991505346571,0.9997892876239902,0.3233531704210742,0.0583881745994476,1.058381593886053,1.0089837332078568,0.9955381031143884,0.9963056206131904,0.9970841634310512,0.9642692804336548,0.0121611515060067,0.9999724626541138,both,True,57,0
5.0,sft,40,0.05,14,llama,7,E_math,0.0169351369835403,0.0144747725392886,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,340.42857142857144,-5.0,llama_d10_matched_numeric,0.1862984956242144,sample_equal_mean_of_token_weighted_rows,0.0414724473375827,-0.0229324419633485,2.0786754116415977,2.0557430032640696,32,7,0.0918423866054841,0.0501826455750103,0.0444887481363756,1.0372404955957824,1.459458437531274e-05,3.040833891126177e-05,7.957253235092212e-05,0.0002589078108679,llama_d11_bf16_merged_minus_base,0.7423235442042309,-0.0023262361561648,0.045991505346571,0.9997892876239902,0.3233531704210742,0.0583881745994476,1.0456631988111575,1.0073241827304351,0.9963578382311328,0.9970769303073922,0.9979076292203622,0.9215908646583556,0.0662567093968391,0.999989092350006,both,True,58,0
5.857142857142857,sft,40,0.05,14,llama,7,E_ood,0.0061543218549006,0.0081640780565512,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,711.5714285714286,-5.857142857142857,llama_d10_matched_numeric,0.1177191829774528,sample_equal_mean_of_token_weighted_rows,0.023389646616124,-0.0018468986090738,1.637078640051186,1.6352317351847887,128,7,0.0918423866054841,0.0435792110594255,0.0353079924825578,1.1015205766262108,1.459458437531274e-05,3.040833891126177e-05,7.957253235092212e-05,0.0002589078108679,llama_d11_bf16_merged_minus_base,0.7423235442042309,-0.0023262361561648,0.045991505346571,0.9997892876239902,0.3233531704210742,0.0583881745994476,1.2118796304042432,1.0346063450939722,0.9831320528587256,0.9864142780148846,0.9891678531297304,0.785843551158905,-0.002825362375006,0.9998235702514648,both,True,59,0
7.857142857142857,sft,160,0.05,14,llama,7,E_general,0.0128585665504089,0.0101214574898785,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,768.4285714285714,-7.857142857142857,llama_d10_matched_numeric,0.1579566698637791,sample_equal_mean_of_token_weighted_rows,0.0258686822708114,0.0379525805074081,2.6890528984367847,2.7270054453983903,128,7,0.4619269562619073,0.3213828149850347,0.2167011329771152,1.1802795811288365,3.227999772142149e-05,5.911764446862827e-05,0.0001302190298052,0.0003319935868992,llama_d11_bf16_merged_minus_base,0.8302661489860768,-0.0072294177174026,0.0493083905759286,0.9997666885088174,0.3233532079215137,0.0583901061939117,1.2193810371838991,1.0348082691728762,0.9830367768759452,0.9852340629354226,0.9879952216876868,0.7951930165290833,-0.0025227214209735,0.9999133348464966,both,True,60,0
19.142857142857142,sft,160,0.05,14,llama,7,E_if,0.0341063981740746,0.0276916718330234,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,672.1428571428571,-19.142857142857142,llama_d10_matched_numeric,0.2593228204413395,sample_equal_mean_of_token_weighted_rows,0.0712785352186718,0.0440826974396013,3.344583368565812,3.3886660575426,541,7,0.4619269562619073,0.6363185262972755,0.3808663052373698,1.2700924633221755,3.227999772142149e-05,5.911764446862827e-05,0.0001302190298052,0.0003319935868992,llama_d11_bf16_merged_minus_base,0.8302661489860768,-0.0072294177174026,0.0493083905759286,0.9997666885088174,0.3233532079215137,0.0583901061939117,1.0571128222586288,1.008796579355385,0.9956304467313896,0.9963953627149044,0.9971656661659624,0.964251697063446,0.012216885574162,0.9999492168426514,both,True,61,0
10.571428571428571,sft,160,0.05,14,llama,7,E_math,0.0382077929135546,0.0306038047973533,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,334.85714285714283,-10.571428571428571,llama_d10_matched_numeric,0.2603317536413669,sample_equal_mean_of_token_weighted_rows,0.0787292558234185,0.0014188844070304,2.0786754116415977,2.0800943095237017,32,7,0.4619269562619073,0.8223314158884543,0.6380032871051559,1.0851823396042195,3.227999772142149e-05,5.911764446862827e-05,0.0001302190298052,0.0003319935868992,llama_d11_bf16_merged_minus_base,0.8302661489860768,-0.0072294177174026,0.0493083905759286,0.9997666885088174,0.3233532079215137,0.0583901061939117,1.044845733237274,1.0071956671971611,0.9964214034078032,0.9971385026563732,0.9979609899817748,0.920388638973236,0.0676270127296447,0.9999791979789734,both,True,62,0
