checkpoint,dataset,pair_index,gold,response_tokens_opd,response_tokens_frozen_self,response_tokens_opd_minus_frozen_self,eos_opd,eos_frozen_self,eos_opd_minus_frozen_self,truncated_opd,truncated_frozen_self,truncated_opd_minus_frozen_self,fourgram_repetition_opd,fourgram_repetition_frozen_self,fourgram_repetition_opd_minus_frozen_self,distinct_2_opd,distinct_2_frozen_self,distinct_2_opd_minus_frozen_self,boxed_opd,boxed_frozen_self,boxed_opd_minus_frozen_self,think_tag_opd,think_tag_frozen_self,think_tag_opd_minus_frozen_self
40,math500,55,3,226,5056,-4830.0,True,False,1.0,False,True,-1.0,0.022421524663677084,0.8860083118939244,-0.8635867872302473,0.7866666666666666,0.06864490603363006,0.7180217606330366,True,True,0.0,False,False,0.0
40,math500,56,11,233,10760,-10527.0,True,False,1.0,False,True,-1.0,0.05217391304347829,0.9737845124105233,-0.921610599367045,0.8146551724137931,0.01710196114880565,0.7975532112649875,True,False,1.0,False,False,0.0
40,math500,57,16,91,11823,-11732.0,True,False,1.0,False,True,-1.0,0.0,0.8135363790186125,-0.8135363790186125,0.9888888888888889,0.09719167653527322,0.8916972123536158,True,False,1.0,False,False,0.0
40,math500,58,9901,197,13452,-13255.0,True,False,1.0,False,True,-1.0,0.05154639175257736,0.9798498029593279,-0.9283034112067505,0.7397959183673469,0.01323321686119991,0.726562701506147,True,False,1.0,False,False,0.0
40,math500,59,5,10876,12931,-2055.0,False,False,0.0,True,True,0.0,0.9731444863423159,0.9838335396039604,-0.010689053261644488,0.013977011494252874,0.009976798143851507,0.004000213350401367,False,False,0.0,False,False,0.0
40,math500,60,"(6,31,-1)",5986,9378,-3392.0,False,False,0.0,True,True,0.0,0.689119170984456,0.8916266666666667,-0.20250749568221071,0.17811194653299917,0.05684120720912872,0.12127073932387045,True,False,1.0,False,False,0.0
40,math500,61,-256,4198,523,3675.0,False,True,-1.0,True,False,1.0,0.15756853396901072,0.15000000000000002,0.007568533969010693,0.5472956873957588,0.5938697318007663,-0.04657404440500745,True,True,0.0,False,False,0.0
40,math500,62,4,464,2052,-1588.0,True,True,0.0,False,False,0.0,0.22559652928416485,0.3977550024402148,-0.17215847315604993,0.6263498920086393,0.35787420770355927,0.26847568430508006,True,False,1.0,False,False,0.0
40,math500,63,10,4404,5959,-1555.0,False,False,0.0,True,True,0.0,0.30992956146330375,0.8718938885157824,-0.5619643270524787,0.5082898024074495,0.0612621685129238,0.44702763389452566,False,False,0.0,False,False,0.0
40,math500,64,\frac{35}{64},9376,6457,2919.0,False,False,0.0,True,True,0.0,0.8167075642803798,0.49132321041214755,0.3253843538682323,0.07616,0.3669454770755886,-0.2907854770755886,True,False,1.0,False,False,0.0
40,math500,65,1,308,268,40.0,True,True,0.0,False,False,0.0,0.0,0.2754716981132076,-0.2754716981132076,0.8403908794788274,0.4794007490636704,0.360990130415157,True,True,0.0,False,False,0.0
40,math500,66,x^3+3x-6,628,213,415.0,True,True,0.0,False,False,0.0,0.1472,0.18571428571428572,-0.03851428571428572,0.5725677830940988,0.6556603773584906,-0.08309259426439175,False,True,-1.0,False,False,0.0
40,math500,67,10,222,14195,-13973.0,True,False,1.0,False,True,-1.0,0.0273972602739726,0.9713923337091319,-0.9439950734351593,0.8054298642533937,0.014020008454276455,0.7914098557991173,True,False,1.0,False,False,0.0
40,math500,68,46,6324,4587,1737.0,False,False,0.0,True,True,0.0,0.5043505774402784,0.8702006980802792,-0.3658501206400008,0.1864621224102483,0.0641081552551243,0.12235396715512399,False,False,0.0,False,False,0.0
40,math500,69,-1,802,9679,-8877.0,True,False,1.0,False,True,-1.0,0.15269086357947437,0.9195948739148408,-0.7669040103353665,0.5980024968789014,0.04288076048770407,0.5551217363911973,True,False,1.0,False,False,0.0
40,math500,70,40_9,403,401,2.0,True,True,0.0,False,False,0.0,0.0675,0.0653266331658291,0.002173366834170909,0.6865671641791045,0.6725,0.014067164179104474,True,True,0.0,False,False,0.0
40,math500,71,2516_8,661,11805,-11144.0,True,False,1.0,False,True,-1.0,0.06079027355623101,0.8974750042365701,-0.8366847306803391,0.6954545454545454,0.050999661131819723,0.6444548843227257,True,True,0.0,False,False,0.0
40,math500,72,3,2532,128,2404.0,False,True,-1.0,True,False,1.0,0.627520759193357,0.04800000000000004,0.579520759193357,0.21335440537337022,0.8267716535433071,-0.6134172481699368,False,True,-1.0,False,False,0.0
40,math500,73,\frac{3\sqrt{3}}{4},314,519,-205.0,True,True,0.0,False,False,0.0,0.03536977491961413,0.2325581395348837,-0.19718836461526956,0.8466453674121406,0.5386100386100386,0.30803532880210194,True,True,0.0,False,False,0.0
40,math500,74,\cot x,5614,8690,-3076.0,False,False,0.0,True,True,0.0,0.6875779718410265,0.9562564751928169,-0.26867850335179033,0.10903260288615714,0.0281965703763379,0.08083603250981924,True,True,0.0,False,False,0.0
40,math500,75,\frac{11}{36},556,5284,-4728.0,True,False,1.0,False,True,-1.0,0.07594936708860756,0.9377011929558796,-0.8617518258672721,0.7009009009009008,0.04240015142911225,0.6585007494717886,True,False,1.0,False,False,0.0
40,math500,76,0,350,13406,-13056.0,True,False,1.0,False,True,-1.0,0.01729106628242072,0.9764977990002238,-0.9592067327178031,0.7736389684813754,0.015143603133159269,0.758495365348216,True,False,1.0,False,False,0.0
40,math500,77,4,154,9211,-9057.0,True,False,1.0,False,True,-1.0,0.0,0.9627497827975673,-0.9627497827975673,0.8758169934640523,0.024755700325732898,0.8510612931383194,True,True,0.0,False,False,0.0
40,math500,78,"(-2,1)",7157,792,6365.0,False,True,-1.0,True,False,1.0,0.6469108191221694,0.14068441064638781,0.5062264084757816,0.08035215204024594,0.584070796460177,-0.5037186444199311,True,True,0.0,False,False,0.0
40,math500,79,2,6934,9863,-2929.0,False,False,0.0,True,True,0.0,0.6426201125378733,0.9343813387423935,-0.29176122620452016,0.15476705610846675,0.04025552626242142,0.11451152984604533,True,True,0.0,False,False,0.0
40,math500,80,501,6927,9366,-2439.0,False,False,0.0,True,True,0.0,0.7154823801270942,0.9385880593826765,-0.22310567925558233,0.17715853306381749,0.04345969033635878,0.1336988427274587,True,False,1.0,False,False,0.0
40,math500,81,3,206,11977,-11771.0,True,False,1.0,False,True,-1.0,0.059113300492610876,0.9983297143811591,-0.9392164138885483,0.8292682926829268,0.0016700066800267202,0.8275982860029001,True,False,1.0,False,False,0.0
40,math500,82,\frac{3}{2},284,13206,-12922.0,True,False,1.0,False,True,-1.0,0.03202846975088969,0.969476634098311,-0.9374481643474213,0.8021201413427562,0.018402120408936008,0.7837180209338203,True,False,1.0,False,False,0.0
40,math500,83,2,404,1263,-859.0,True,True,0.0,False,False,0.0,0.04239401496259354,0.473015873015873,-0.43062185805327946,0.674937965260546,0.3082408874801902,0.36669707778035576,True,True,0.0,False,False,0.0
40,math500,84,-1,1969,503,1466.0,False,True,-1.0,True,False,1.0,0.061037639877924765,0.276,-0.21496236012207526,0.7027439024390244,0.44621513944223107,0.25652876299679334,False,False,0.0,False,False,0.0
40,math500,85,\sqrt{5},3875,9913,-6038.0,False,False,0.0,True,True,0.0,0.8220557851239669,0.8862764883955601,-0.06422070327159313,0.09731543624161074,0.06436642453591607,0.03294901170569467,True,False,1.0,False,False,0.0
40,math500,86,240,534,9969,-9435.0,True,False,1.0,False,True,-1.0,0.08097928436911483,0.9780252859723059,-0.897046001603191,0.7091932457786116,0.014747191011235955,0.6944460547673756,True,False,1.0,False,False,0.0
40,math500,87,1,503,11225,-10722.0,True,False,1.0,False,True,-1.0,0.04600000000000004,0.9602566387453217,-0.9142566387453217,0.7788844621513944,0.02655024946543122,0.7523342126859631,True,False,1.0,False,False,0.0
40,math500,88,2,8677,1616,7061.0,False,True,-1.0,True,False,1.0,0.8305280147567443,0.6707997520148792,0.15972826274186513,0.08333333333333333,0.22910216718266255,-0.1457688338493292,True,False,1.0,False,False,0.0
40,math500,89,21,8514,327,8187.0,False,True,-1.0,True,False,1.0,0.8271648454940665,0.24382716049382713,0.5833376850002394,0.10219664043228004,0.5429447852760736,-0.44074814484379354,True,True,0.0,False,False,0.0
40,math500,90,\frac{3}{2},66,477,-411.0,True,True,0.0,False,False,0.0,0.0,0.16455696202531644,-0.16455696202531644,0.9692307692307692,0.5861344537815126,0.3830963154492566,True,True,0.0,False,False,0.0
40,math500,91,1,6477,158,6319.0,False,True,-1.0,True,False,1.0,0.7045103490886624,0.058064516129032295,0.6464458329596301,0.15024706609017913,0.7707006369426752,-0.6204535708524961,True,True,0.0,False,False,0.0
40,math500,92,\frac{448}{15625},932,548,384.0,True,True,0.0,False,False,0.0,0.09903121636167922,0.23669724770642198,-0.13766603134474276,0.6895810955961332,0.5685557586837294,0.1210253369124038,True,True,0.0,False,False,0.0
40,math500,93,33,5629,8667,-3038.0,False,False,0.0,True,True,0.0,0.8858869534305013,0.9480609418282548,-0.062173988397753566,0.03642501776830135,0.036925917378259863,-0.0005008996099585133,False,False,0.0,False,False,0.0
40,math500,94,80,8757,10607,-1850.0,False,False,0.0,True,True,0.0,0.8567511994516792,0.9655790267823463,-0.10882782733066709,0.08142987665600732,0.016782953045445973,0.06464692361056135,True,False,1.0,False,False,0.0
40,math500,95,-4,366,1510,-1144.0,True,True,0.0,False,False,0.0,0.10192837465564741,0.7133377571333775,-0.6114093824777301,0.7232876712328767,0.17892644135188868,0.5443612298809881,True,False,1.0,False,False,0.0
40,math500,96,1 \pm \sqrt{19},1160,7151,-5991.0,True,False,1.0,False,True,-1.0,0.1391529818496111,0.8062395075545608,-0.6670865257049496,0.6462467644521139,0.10195804195804196,0.544288722494072,True,False,1.0,False,False,0.0
40,math500,97,\text{east},475,14290,-13815.0,True,False,1.0,False,True,-1.0,0.016949152542372836,0.9845313921747043,-0.9675822396323315,0.7362869198312236,0.010357617747917979,0.7259293020833056,True,False,1.0,False,False,0.0
40,math500,98,2k+2,403,206,197.0,False,True,-1.0,True,False,1.0,0.02749999999999997,0.14778325123152714,-0.12028325123152717,0.8159203980099502,0.5365853658536586,0.27933503215629163,True,True,0.0,False,False,0.0
40,math500,99,\begin{pmatrix} -1/3 \\ 2/3 \\ 5/3 \end{pmatrix},5572,658,4914.0,False,True,-1.0,True,False,1.0,0.6900700305261267,0.1511450381679389,0.5389249923581878,0.13301023155627356,0.5251141552511416,-0.392103923694868,False,True,-1.0,False,False,0.0
40,math500,100,145^\circ,191,1442,-1251.0,True,True,0.0,False,False,0.0,0.037234042553191515,0.595552466990966,-0.5583184244377745,0.8157894736842105,0.1845940319222762,0.6311954417619343,True,False,1.0,False,False,0.0
40,math500,101,850,1901,574,1327.0,False,False,0.0,True,True,0.0,0.24183350895679667,0.691768826619965,-0.4499353176631683,0.5010526315789474,0.2338568935427574,0.26719573803619,False,False,0.0,False,False,0.0
40,math500,102,(a+5)(b+2),8001,1409,6592.0,False,True,-1.0,True,False,1.0,0.8858464616154038,0.4139402560455192,0.4719062055698846,0.06175,0.38920454545454547,-0.32745454545454544,True,True,0.0,False,False,0.0
40,math500,103,"(3,4]",5968,923,5045.0,False,True,-1.0,True,False,1.0,0.8062028499580889,0.14130434782608692,0.664898502132002,0.10893246187363835,0.5759219088937093,-0.46698944702007095,False,True,-1.0,False,False,0.0
40,math500,104,40,6926,1181,5745.0,False,True,-1.0,True,False,1.0,0.6345514950166113,0.3870967741935484,0.24745472082306297,0.2235379061371841,0.3728813559322034,-0.1493434497950193,True,True,0.0,False,False,0.0
40,math500,105,29,529,12553,-12024.0,True,False,1.0,False,True,-1.0,0.26806083650190116,0.9695617529880478,-0.7015009164861467,0.5871212121212122,0.01808476736775016,0.569036444753462,True,False,1.0,False,False,0.0
40,math500,106,\frac43,397,6034,-5637.0,True,False,1.0,False,True,-1.0,0.09390862944162437,0.03614657602387661,0.05776205341774776,0.6919191919191919,0.9496104757168904,-0.25769128379769846,True,False,1.0,False,False,0.0
40,math500,107,9,6451,1653,4798.0,False,True,-1.0,True,False,1.0,0.836848635235732,0.6830303030303031,0.15381833220542895,0.08728682170542636,0.1967312348668281,-0.10944441316140173,False,False,0.0,False,False,0.0
40,math500,108,2,293,4304,-4011.0,True,False,1.0,False,True,-1.0,0.020689655172413834,0.6637991164845385,-0.6431094613121247,0.8527397260273972,0.171508250058099,0.6812314759692982,True,False,1.0,False,False,0.0
40,math500,109,120^\circ,295,5007,-4712.0,True,False,1.0,False,True,-1.0,0.1643835616438356,0.8119504396482814,-0.6475668780044458,0.4965986394557823,0.0954854174990012,0.4011132219567811,True,False,1.0,False,False,0.0
40,math500,110,504,4949,9604,-4655.0,False,False,0.0,True,True,0.0,0.4787707238172261,0.9352150817623164,-0.4564443579450903,0.27607113985448667,0.03957096740601895,0.23650017244846772,False,False,0.0,False,False,0.0
40,math500,111,210,672,8549,-7877.0,True,False,1.0,False,True,-1.0,0.1434977578475336,0.9496840627194009,-0.8061863048718673,0.5886736214605067,0.029129620963968178,0.5595440004965385,True,False,1.0,False,False,0.0
40,math500,112,13,5729,2941,2788.0,False,False,0.0,True,True,0.0,0.6320293398533008,0.8522804628999319,-0.22025112304663108,0.15310754189944134,0.08333333333333333,0.06977420856610801,True,False,1.0,False,False,0.0
40,math500,113,8000,4622,7702,-3080.0,False,False,0.0,True,True,0.0,0.0025979649274734395,0.9353162748408884,-0.932718309913415,0.6717160787708288,0.04064407219841579,0.631072006572413,True,False,1.0,False,False,0.0
40,math500,114,-5,2000,343,1657.0,False,True,-1.0,True,False,1.0,0.5513269904857285,0.10588235294117643,0.4454446375445521,0.24212106053026514,0.6929824561403509,-0.45086139561008576,False,True,-1.0,False,False,0.0
40,math500,115,1260,140,118,22.0,True,True,0.0,False,False,0.0,0.029197080291970767,0.12173913043478257,-0.0925420501428118,0.8633093525179856,0.6923076923076923,0.17100166021029328,True,True,0.0,False,False,0.0
40,math500,116,2,74,2313,-2239.0,True,False,1.0,False,True,-1.0,0.05633802816901412,0.8848484848484849,-0.8285104566794708,0.8356164383561644,0.08391003460207612,0.7517064037540883,True,True,0.0,False,False,0.0
40,math500,117,3,160,1933,-1773.0,True,True,0.0,False,False,0.0,0.0,0.6010362694300518,-0.6010362694300518,0.9433962264150944,0.2365424430641822,0.7068537833509121,True,True,0.0,False,False,0.0
40,math500,118,81,562,930,-368.0,True,True,0.0,False,False,0.0,0.06440071556350624,0.3505933117583603,-0.28619259619485404,0.7700534759358288,0.3961248654467169,0.37392861048911197,True,True,0.0,False,False,0.0
40,math500,119,-9,341,14063,-13722.0,True,False,1.0,False,True,-1.0,0.020710059171597628,0.9591038406827881,-0.9383937815111905,0.8088235294117647,0.023965296543877114,0.7848582328678876,True,True,0.0,False,False,0.0
40,math500,120,\text{even},9164,11902,-2738.0,False,False,0.0,True,True,0.0,0.9374522432048903,0.9671400958063703,-0.02968785260147999,0.024009603841536616,0.016385177716158307,0.0076244261253783085,False,True,-1.0,False,False,0.0
40,math500,121,6,165,14043,-13878.0,True,False,1.0,False,True,-1.0,0.030864197530864224,0.9711538461538461,-0.9402896486229819,0.8780487804878049,0.016237003275886626,0.8618117772119183,True,False,1.0,False,False,0.0
40,math500,122,9,579,13524,-12945.0,True,False,1.0,False,True,-1.0,0.1597222222222222,0.9923822202499815,-0.8326599980277593,0.6384083044982699,0.0055461066331435336,0.6328621978651263,True,False,1.0,False,False,0.0
40,math500,123,8,810,8439,-7629.0,True,False,1.0,False,True,-1.0,0.06319702602230481,0.912873399715505,-0.8496763736932001,0.7082818294190358,0.04953780516710121,0.6587440242519347,True,False,1.0,False,False,0.0
40,math500,124,\frac{11}{2},330,11732,-11402.0,True,False,1.0,False,True,-1.0,0.03669724770642202,0.8569358001534657,-0.8202385524470437,0.78419452887538,0.07296905634643253,0.7112254725289475,True,False,1.0,False,False,0.0
40,math500,125,-3,7140,1167,5973.0,False,True,-1.0,True,False,1.0,0.8401289057026762,0.48453608247422686,0.3555928232284493,0.07690152682448523,0.28387650085763294,-0.2069749740331477,True,True,0.0,False,False,0.0
40,math500,126,1+274i,1066,63,1003.0,True,True,0.0,False,False,0.0,0.3132643461900282,0.0,0.3132643461900282,0.447887323943662,0.9516129032258065,-0.5037255792821445,True,True,0.0,False,False,0.0
40,math500,127,4210_{5},243,182,61.0,True,True,0.0,False,False,0.0,0.033333333333333326,0.05027932960893855,-0.016945996275605224,0.8057851239669421,0.7734806629834254,0.03230446098351669,True,True,0.0,False,False,0.0
40,math500,128,36,221,12843,-12622.0,True,False,1.0,False,True,-1.0,0.022935779816513735,0.9625389408099688,-0.9396031609934551,0.8318181818181818,0.020090328609250894,0.8117278532089309,False,False,0.0,False,False,0.0
40,math500,129,\frac{3840}{289},335,10377,-10042.0,True,False,1.0,False,True,-1.0,0.030120481927710885,0.9522845575477155,-0.9221640756200046,0.8383233532934131,0.027370855821125674,0.8109524974722875,True,True,0.0,False,False,0.0
40,math500,130,13,6255,232,6023.0,False,True,-1.0,True,False,1.0,0.709532949456174,0.0393013100436681,0.6702316394125059,0.1626159258074832,0.7229437229437229,-0.5603277971362397,True,True,0.0,False,False,0.0
40,math500,131,8,7230,10093,-2863.0,False,False,0.0,True,True,0.0,0.775840597758406,0.9852329038652131,-0.20939230610680715,0.09946050629409324,0.009215219976218787,0.09024528631787446,False,True,-1.0,False,False,0.0
40,math500,132,4,551,203,348.0,True,True,0.0,False,False,0.0,0.029197080291970767,0.125,-0.09580291970802923,0.8272727272727273,0.7128712871287128,0.11440144014401443,True,False,1.0,False,False,0.0
40,math500,133,120,160,14322,-14162.0,True,False,1.0,False,True,-1.0,0.07006369426751591,0.9821216565402612,-0.9120579622727453,0.7924528301886793,0.010683611479645276,0.781769218709034,True,False,1.0,False,False,0.0
40,math500,134,16,817,9290,-8473.0,True,False,1.0,False,True,-1.0,0.06879606879606881,0.8811241520404867,-0.8123280832444179,0.7316176470588235,0.06556141672946496,0.6660562303293586,True,False,1.0,False,False,0.0
40,math500,135,9,9388,11614,-2226.0,False,False,0.0,True,True,0.0,0.8834310069259457,0.900869864783395,-0.017438857857449364,0.06242676041333759,0.05140790493412555,0.011018855479212039,True,False,1.0,False,False,0.0
40,math500,136,64,6288,7538,-1250.0,False,False,0.0,True,True,0.0,0.8334128878281623,0.8737889847378899,-0.040376096909727655,0.09479879115635438,0.0681968953164389,0.026601895839915485,False,False,0.0,False,False,0.0
40,math500,137,204_5,7090,10494,-3404.0,False,False,0.0,True,True,0.0,0.7475659658529703,0.9544371365932705,-0.20687117074030015,0.12780363944138806,0.028018679119412943,0.09978496032197512,True,True,0.0,False,False,0.0
40,math500,138,\frac{1}{3},11430,13631,-2201.0,False,False,0.0,True,True,0.0,0.9046118841340685,0.9831229820956854,-0.07851109796161693,0.05407297226354012,0.011298606016140866,0.04277436624739925,True,True,0.0,False,False,0.0
40,math500,139,1,758,4573,-3815.0,True,False,1.0,False,True,-1.0,0.1364238410596027,0.7190371991247264,-0.5826133580651237,0.5257595772787318,0.15026246719160105,0.3754971100871307,True,False,1.0,False,False,0.0
40,math500,140,13,124,627,-503.0,True,True,0.0,False,False,0.0,0.05785123966942152,0.40544871794871795,-0.34759747827929643,0.7804878048780488,0.36421725239616615,0.41627055248188266,True,True,0.0,False,False,0.0
40,math500,141,2,10366,14830,-4464.0,False,False,0.0,True,True,0.0,0.8293930329055292,0.9752478586362716,-0.14585482573074238,0.07824409068982152,0.013487086115044844,0.06475700457477668,True,False,1.0,False,False,0.0
40,math500,142,28800,9983,12326,-2343.0,False,False,0.0,True,True,0.0,0.837374749498998,0.972571614055019,-0.13519686455602098,0.08355039070326588,0.01841784989858012,0.06513254080468575,True,False,1.0,False,False,0.0
40,math500,143,3 \sqrt{5},7834,8505,-671.0,False,False,0.0,True,True,0.0,0.7826586642829779,0.9530698659139026,-0.1704112016309247,0.10430231073662709,0.02704609595484478,0.07725621478178231,True,False,1.0,False,False,0.0
40,math500,144,"(15,-29)",538,7597,-7059.0,True,False,1.0,False,True,-1.0,0.04299065420560744,0.8941269423228865,-0.851136288117279,0.7411545623836127,0.06674565560821485,0.6744089067753978,True,False,1.0,False,False,0.0
40,math500,145,-2,703,3361,-2658.0,True,False,1.0,False,True,-1.0,0.027142857142857135,0.8737343656938654,-0.8465915085510083,0.7877492877492878,0.08392857142857142,0.7038207163207163,True,False,1.0,False,False,0.0
40,math500,146,\frac{\sqrt{3}}{3},145,705,-560.0,True,True,0.0,False,False,0.0,0.0,0.43162393162393164,-0.43162393162393164,0.9375,0.3565340909090909,0.5809659090909092,True,True,0.0,False,False,0.0
40,math500,147,16,5479,8565,-3086.0,False,False,0.0,True,True,0.0,0.6943024105186267,0.8047185237094137,-0.11041611319078692,0.14330047462577583,0.09189631013545073,0.0514041644903251,False,False,0.0,False,False,0.0
40,math500,148,11,832,13888,-13056.0,True,False,1.0,False,True,-1.0,0.07840772014475272,0.9634857760172848,-0.8850780558725321,0.7099879663056559,0.02117087923957658,0.6888170870660792,True,False,1.0,False,False,0.0
40,math500,149,49,538,10717,-10179.0,True,False,1.0,False,True,-1.0,0.0822429906542056,0.92430464812395,-0.8420616574697444,0.6703910614525139,0.03499440089585666,0.6353966605566572,True,False,1.0,False,False,0.0
40,math500,150,1,5011,400,4611.0,False,True,-1.0,True,False,1.0,0.00019968051118213204,0.10075566750629728,-0.10055598699511514,0.7141716566866267,0.6892230576441103,0.02494859904251645,False,True,-1.0,False,False,0.0
40,math500,151,144,5647,8171,-2524.0,False,False,0.0,True,True,0.0,0.5327781715095676,0.9668217433888344,-0.4340435718792668,0.17215727948990436,0.025336597307221542,0.14682068218268282,True,False,1.0,False,False,0.0
40,math500,152,8,557,10762,-10205.0,True,False,1.0,False,True,-1.0,0.07942238267148016,0.9236917929175574,-0.8442694102460773,0.7320143884892086,0.04060960877241892,0.6914047797167897,True,False,1.0,False,False,0.0
40,math500,153,\frac{2}{21},12980,305,12675.0,False,True,-1.0,True,False,1.0,0.8642983740463898,0.26158940397350994,0.6027089700728798,0.06741659603975653,0.5296052631578947,-0.46218866711813816,True,False,1.0,False,False,0.0
40,math500,154,2\sqrt{113},5186,423,4763.0,False,True,-1.0,True,False,1.0,0.8975496816515531,0.06666666666666665,0.8308830149848865,0.07232401157184185,0.7251184834123223,-0.6527944718404805,True,True,0.0,False,False,0.0
40,math500,155,\frac{1}{4},279,12847,-12568.0,True,False,1.0,False,True,-1.0,0.01449275362318836,0.9555434444098412,-0.9410506907866528,0.89568345323741,0.027167990035808814,0.8685154632016012,True,False,1.0,False,False,0.0
40,math500,156,30^\circ,2790,218,2572.0,False,True,-1.0,True,False,1.0,0.5970577682095444,0.037209302325581395,0.559848465883963,0.2456077447113661,0.695852534562212,-0.4502447898508459,True,True,0.0,False,False,0.0
40,math500,157,\frac65,1235,202,1033.0,True,True,0.0,False,False,0.0,0.07061688311688308,0.005025125628140725,0.06559175748874235,0.6628849270664505,0.8756218905472637,-0.21273696348081317,True,False,1.0,False,False,0.0
40,math500,158,2107,858,10945,-10087.0,True,False,1.0,False,True,-1.0,0.21052631578947367,0.970206543593493,-0.7596802278040193,0.5577596266044341,0.02183845029239766,0.5359211763120365,True,True,0.0,False,False,0.0
40,math500,159,3.21,5269,308,4961.0,False,True,-1.0,True,False,1.0,0.5159513862514242,0.2786885245901639,0.23726286166126032,0.26708428246013666,0.5602605863192183,-0.2931763038590816,True,True,0.0,False,False,0.0
40,math500,160,18,1828,175,1653.0,True,True,0.0,False,False,0.0,0.20602739726027397,0.01744186046511631,0.18858553679515766,0.38095238095238093,0.7816091954022989,-0.40065681444991796,True,False,1.0,False,False,0.0
40,math500,161,6,3890,10374,-6484.0,False,False,0.0,True,True,0.0,0.5291998970928737,0.9755086298331888,-0.446308732740315,0.1565955258421188,0.01629229731032488,0.14030322853179392,True,False,1.0,False,False,0.0
40,math500,162,\dfrac{17}{50},2530,399,2131.0,False,True,-1.0,True,False,1.0,0.705975464978235,0.16919191919191923,0.5367835457863158,0.15658362989323843,0.5251256281407035,-0.3685419982474651,True,True,0.0,False,False,0.0
40,math500,163,-\frac{35}{9},894,2041,-1147.0,True,True,0.0,False,False,0.0,0.11784511784511786,0.830225711481845,-0.7123805936367271,0.6573348264277715,0.10931372549019608,0.5480211009375755,True,True,0.0,False,False,0.0
40,math500,164,-\sqrt{3},8208,1095,7113.0,False,True,-1.0,True,False,1.0,0.8671541742839732,0.5155677655677655,0.3515864087162077,0.058852199342025104,0.2797074954296161,-0.220855296087591,True,True,0.0,False,False,0.0
40,math500,165,\frac{4}{9},11087,13609,-2522.0,False,False,0.0,True,True,0.0,0.8824431613136052,0.9500220490959871,-0.06757888778238186,0.0362619520115461,0.02667548500881834,0.009586467002727757,False,True,-1.0,False,False,0.0
40,math500,166,\frac{270}7\text{ degrees},112,788,-676.0,True,True,0.0,False,False,0.0,0.01834862385321101,0.10191082802547768,-0.08356220417226667,0.8648648648648649,0.6404066073697586,0.22445825749510628,True,True,0.0,False,False,0.0
40,math500,167,65,7194,10819,-3625.0,False,False,0.0,True,True,0.0,0.7813934084272007,0.9127218934911243,-0.13132848506392358,0.12706798276101766,0.04973192826770198,0.07733605449331568,True,False,1.0,False,False,0.0
40,math500,168,19,302,12888,-12586.0,True,False,1.0,False,True,-1.0,0.07023411371237454,0.9602638727202173,-0.8900297590078428,0.7009966777408638,0.023512066423527586,0.6774846113173363,True,False,1.0,False,False,0.0
40,math500,169,12,8039,7530,509.0,False,False,0.0,True,True,0.0,0.8111000497760079,0.9594792081838714,-0.14837915840786353,0.10711619805921871,0.029884446805684684,0.07723175125353403,True,True,0.0,False,False,0.0
40,math500,170,1736,333,13569,-13236.0,True,False,1.0,False,True,-1.0,0.012121212121212088,0.9845201238390093,-0.9723989117177972,0.8674698795180723,0.011423938679245283,0.856045940838827,True,False,1.0,False,False,0.0
40,math500,171,\frac{13}{15},2124,8437,-6313.0,False,False,0.0,True,True,0.0,0.12069778406412068,0.9726108608015177,-0.851913076737397,0.5779557230334432,0.019321953532479848,0.5586337695009633,False,True,-1.0,False,False,0.0
40,math500,172,350,257,11434,-11177.0,True,False,1.0,False,True,-1.0,0.011811023622047223,0.8793631353337416,-0.8675521117116943,0.796875,0.056503105046794365,0.7403718949532057,True,False,1.0,False,False,0.0
40,math500,173,4,4863,1534,3329.0,False,True,-1.0,True,False,1.0,0.5572016460905349,0.5558458523840627,0.001355793706472208,0.23344302756067462,0.26810176125244617,-0.034658733691771554,True,False,1.0,False,False,0.0
40,math500,174,2,215,1256,-1041.0,True,True,0.0,False,False,0.0,0.018867924528301883,0.2059058260175579,-0.18703790148925603,0.822429906542056,0.46374501992031875,0.3586848866217373,True,False,1.0,False,False,0.0
40,math500,175,3,2669,625,2044.0,False,True,-1.0,True,False,1.0,0.15491372843210804,0.40836012861736337,-0.2534464001852553,0.5401049475262368,0.40544871794871795,0.13465622957751888,True,True,0.0,False,False,0.0
40,math500,176,.0000672,144,2571,-2427.0,True,True,0.0,False,False,0.0,0.0,0.6580996884735202,-0.6580996884735202,0.965034965034965,0.1867704280155642,0.7782645370194008,True,True,0.0,False,False,0.0
40,math500,177,30^\circ,7213,3927,3286.0,False,False,0.0,True,True,0.0,0.8122052704576976,0.6975025484199796,0.11470272203771803,0.10676650027731559,0.17193071828833417,-0.06516421801101858,True,False,1.0,False,False,0.0
40,math500,178,60,335,183,152.0,True,True,0.0,False,False,0.0,0.08132530120481929,0.09999999999999998,-0.01867469879518069,0.7634730538922155,0.7472527472527473,0.016220306639468274,True,True,0.0,False,False,0.0
40,math500,179,5x - 7y + 11z + 4 = 0,646,9146,-8500.0,True,False,1.0,False,True,-1.0,0.13063763608087087,0.9086733019796566,-0.7780356658987857,0.6139534883720931,0.060470202296336796,0.5534832860757563,False,True,-1.0,False,False,0.0
