analysis,formal_use_class,source_table,metric,metric_direction,module_filter,model,checkpoint,probe_name,module,epsilon,best_value,best_arms,opd_among_best,opd_strict_deepest,opd_tied_deepest,offline_strictly_deeper,opd_value,nearest_offline_value,opd_minus_nearest_offline_margin,arm_values_json
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,mlp.up_proj,0.01,0.2433818988097913,opd,True,True,False,False,0.2433818988097913,0.0447242653082575,0.19865763350153381,"{""offkd"": 0.0447242653082575, ""opd"": 0.2433818988097913, ""seqkd"": 0.0347724832413085, ""sft"": 0.022928456454351}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,mlp.up_proj,0.025,0.2433818988097913,opd,True,True,False,False,0.2433818988097913,0.0447242653082575,0.19865763350153381,"{""offkd"": 0.0447242653082575, ""opd"": 0.2433818988097913, ""seqkd"": 0.0347724832413085, ""sft"": 0.022928456454351}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,mlp.up_proj,0.05,0.2433818988097913,opd,True,True,False,False,0.2433818988097913,0.0447242653082575,0.19865763350153381,"{""offkd"": 0.0447242653082575, ""opd"": 0.2433818988097913, ""seqkd"": 0.0347724832413085, ""sft"": 0.022928456454351}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,mlp.up_proj,0.1,0.2433818988097913,opd,True,True,False,False,0.2433818988097913,0.0447242653082575,0.19865763350153381,"{""offkd"": 0.0447242653082575, ""opd"": 0.2433818988097913, ""seqkd"": 0.0347724832413085, ""sft"": 0.022928456454351}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.k_proj,0.01,0.0034576781746162,opd,True,True,False,False,0.0034576781746162,-0.0022361944648232,0.0056938726394394,"{""offkd"": -0.0022361944648232, ""opd"": 0.0034576781746162, ""seqkd"": -0.002851138352204, ""sft"": -0.0155837030159404}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.k_proj,0.025,0.0034576781746162,opd,True,True,False,False,0.0034576781746162,-0.0022361944648232,0.0056938726394394,"{""offkd"": -0.0022361944648232, ""opd"": 0.0034576781746162, ""seqkd"": -0.002851138352204, ""sft"": -0.0155837030159404}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.k_proj,0.05,0.0034576781746162,opd,True,True,False,False,0.0034576781746162,-0.0022361944648232,0.0056938726394394,"{""offkd"": -0.0022361944648232, ""opd"": 0.0034576781746162, ""seqkd"": -0.002851138352204, ""sft"": -0.0155837030159404}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.k_proj,0.1,0.0034576781746162,opd,True,True,False,False,0.0034576781746162,-0.0022361944648232,0.0056938726394394,"{""offkd"": -0.0022361944648232, ""opd"": 0.0034576781746162, ""seqkd"": -0.002851138352204, ""sft"": -0.0155837030159404}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.o_proj,0.01,0.5327110978172414,opd,True,True,False,False,0.5327110978172414,-0.0452332292696464,0.5779443270868878,"{""offkd"": -0.1545539112120408, ""opd"": 0.5327110978172414, ""seqkd"": -0.0452332292696464, ""sft"": -0.1220722071291806}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.o_proj,0.025,0.5327110978172414,opd,True,True,False,False,0.5327110978172414,-0.0452332292696464,0.5779443270868878,"{""offkd"": -0.1545539112120408, ""opd"": 0.5327110978172414, ""seqkd"": -0.0452332292696464, ""sft"": -0.1220722071291806}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.o_proj,0.05,0.5327110978172414,opd,True,True,False,False,0.5327110978172414,-0.0452332292696464,0.5779443270868878,"{""offkd"": -0.1545539112120408, ""opd"": 0.5327110978172414, ""seqkd"": -0.0452332292696464, ""sft"": -0.1220722071291806}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.o_proj,0.1,0.5327110978172414,opd,True,True,False,False,0.5327110978172414,-0.0452332292696464,0.5779443270868878,"{""offkd"": -0.1545539112120408, ""opd"": 0.5327110978172414, ""seqkd"": -0.0452332292696464, ""sft"": -0.1220722071291806}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.q_proj,0.01,0.0057111671217069,opd,True,True,False,False,0.0057111671217069,0.002539747480202,0.0031714196415049004,"{""offkd"": 0.0019397887796961, ""opd"": 0.0057111671217069, ""seqkd"": 0.002539747480202, ""sft"": -0.0090929765714671}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.q_proj,0.025,0.0057111671217069,opd,True,True,False,False,0.0057111671217069,0.002539747480202,0.0031714196415049004,"{""offkd"": 0.0019397887796961, ""opd"": 0.0057111671217069, ""seqkd"": 0.002539747480202, ""sft"": -0.0090929765714671}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.q_proj,0.05,0.0057111671217069,opd,True,True,False,False,0.0057111671217069,0.002539747480202,0.0031714196415049004,"{""offkd"": 0.0019397887796961, ""opd"": 0.0057111671217069, ""seqkd"": 0.002539747480202, ""sft"": -0.0090929765714671}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.q_proj,0.1,0.0057111671217069,opd,True,True,False,False,0.0057111671217069,0.002539747480202,0.0031714196415049004,"{""offkd"": 0.0019397887796961, ""opd"": 0.0057111671217069, ""seqkd"": 0.002539747480202, ""sft"": -0.0090929765714671}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.v_proj,0.01,0.7635058572289406,opd,True,True,False,False,0.7635058572289406,0.2014462179568745,0.562059639272066,"{""offkd"": 0.0698212307400858, ""opd"": 0.7635058572289406, ""seqkd"": 0.011142980004271, ""sft"": 0.2014462179568745}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.v_proj,0.025,0.7635058572289406,opd,True,True,False,False,0.7635058572289406,0.2014462179568745,0.562059639272066,"{""offkd"": 0.0698212307400858, ""opd"": 0.7635058572289406, ""seqkd"": 0.011142980004271, ""sft"": 0.2014462179568745}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.v_proj,0.05,0.7635058572289406,opd,True,True,False,False,0.7635058572289406,0.2014462179568745,0.562059639272066,"{""offkd"": 0.0698212307400858, ""opd"": 0.7635058572289406, ""seqkd"": 0.011142980004271, ""sft"": 0.2014462179568745}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,20,E_ood,self_attn.v_proj,0.1,0.7635058572289406,opd,True,True,False,False,0.7635058572289406,0.2014462179568745,0.562059639272066,"{""offkd"": 0.0698212307400858, ""opd"": 0.7635058572289406, ""seqkd"": 0.011142980004271, ""sft"": 0.2014462179568745}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.down_proj,0.01,0.9629564842935548,opd,True,True,False,False,0.9629564842935548,0.7885280614032624,0.17442842289029248,"{""offkd"": 0.205430991056593, ""opd"": 0.9629564842935548, ""seqkd"": -0.0307641959598754, ""sft"": 0.7885280614032624}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.down_proj,0.025,0.9629564842935548,opd,True,True,False,False,0.9629564842935548,0.7885280614032624,0.17442842289029248,"{""offkd"": 0.205430991056593, ""opd"": 0.9629564842935548, ""seqkd"": -0.0307641959598754, ""sft"": 0.7885280614032624}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.down_proj,0.05,0.9629564842935548,opd,True,True,False,False,0.9629564842935548,0.7885280614032624,0.17442842289029248,"{""offkd"": 0.205430991056593, ""opd"": 0.9629564842935548, ""seqkd"": -0.0307641959598754, ""sft"": 0.7885280614032624}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.down_proj,0.1,0.9629564842935548,opd,True,True,False,False,0.9629564842935548,0.7885280614032624,0.17442842289029248,"{""offkd"": 0.205430991056593, ""opd"": 0.9629564842935548, ""seqkd"": -0.0307641959598754, ""sft"": 0.7885280614032624}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.gate_proj,0.01,0.004735874960291,opd,True,True,False,False,0.004735874960291,0.0031657745833468,0.0015701003769441999,"{""offkd"": 0.0031657745833468, ""opd"": 0.004735874960291, ""seqkd"": 0.0025844904985243, ""sft"": 0.0011487773081293}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.gate_proj,0.025,0.004735874960291,opd,True,True,False,False,0.004735874960291,0.0031657745833468,0.0015701003769441999,"{""offkd"": 0.0031657745833468, ""opd"": 0.004735874960291, ""seqkd"": 0.0025844904985243, ""sft"": 0.0011487773081293}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.gate_proj,0.05,0.004735874960291,opd,True,True,False,False,0.004735874960291,0.0031657745833468,0.0015701003769441999,"{""offkd"": 0.0031657745833468, ""opd"": 0.004735874960291, ""seqkd"": 0.0025844904985243, ""sft"": 0.0011487773081293}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.gate_proj,0.1,0.004735874960291,opd,True,True,False,False,0.004735874960291,0.0031657745833468,0.0015701003769441999,"{""offkd"": 0.0031657745833468, ""opd"": 0.004735874960291, ""seqkd"": 0.0025844904985243, ""sft"": 0.0011487773081293}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.up_proj,0.01,0.2204031304427616,opd,True,True,False,False,0.2204031304427616,0.0653807413023601,0.1550223891404015,"{""offkd"": 0.0439912236206394, ""opd"": 0.2204031304427616, ""seqkd"": 0.004229209204583, ""sft"": 0.0653807413023601}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.up_proj,0.025,0.2204031304427616,opd,True,True,False,False,0.2204031304427616,0.0653807413023601,0.1550223891404015,"{""offkd"": 0.0439912236206394, ""opd"": 0.2204031304427616, ""seqkd"": 0.004229209204583, ""sft"": 0.0653807413023601}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.up_proj,0.05,0.2204031304427616,opd,True,True,False,False,0.2204031304427616,0.0653807413023601,0.1550223891404015,"{""offkd"": 0.0439912236206394, ""opd"": 0.2204031304427616, ""seqkd"": 0.004229209204583, ""sft"": 0.0653807413023601}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,mlp.up_proj,0.1,0.2204031304427616,opd,True,True,False,False,0.2204031304427616,0.0653807413023601,0.1550223891404015,"{""offkd"": 0.0439912236206394, ""opd"": 0.2204031304427616, ""seqkd"": 0.004229209204583, ""sft"": 0.0653807413023601}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.k_proj,0.01,0.0051233156081316,opd,True,True,False,False,0.0051233156081316,-0.0038113985452981,0.0089347141534297,"{""offkd"": -0.0038113985452981, ""opd"": 0.0051233156081316, ""seqkd"": -0.0047329895505394, ""sft"": -0.013847578028677}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.k_proj,0.025,0.0051233156081316,opd,True,True,False,False,0.0051233156081316,-0.0038113985452981,0.0089347141534297,"{""offkd"": -0.0038113985452981, ""opd"": 0.0051233156081316, ""seqkd"": -0.0047329895505394, ""sft"": -0.013847578028677}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.k_proj,0.05,0.0051233156081316,opd,True,True,False,False,0.0051233156081316,-0.0038113985452981,0.0089347141534297,"{""offkd"": -0.0038113985452981, ""opd"": 0.0051233156081316, ""seqkd"": -0.0047329895505394, ""sft"": -0.013847578028677}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.k_proj,0.1,0.0051233156081316,opd,True,True,False,False,0.0051233156081316,-0.0038113985452981,0.0089347141534297,"{""offkd"": -0.0038113985452981, ""opd"": 0.0051233156081316, ""seqkd"": -0.0047329895505394, ""sft"": -0.013847578028677}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.o_proj,0.01,1.320053561431738,opd,True,True,False,False,1.320053561431738,0.4157618018452975,0.9042917595864404,"{""offkd"": 0.1706345898829262, ""opd"": 1.320053561431738, ""seqkd"": 0.0107116855931614, ""sft"": 0.4157618018452975}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.o_proj,0.025,1.320053561431738,opd,True,True,False,False,1.320053561431738,0.4157618018452975,0.9042917595864404,"{""offkd"": 0.1706345898829262, ""opd"": 1.320053561431738, ""seqkd"": 0.0107116855931614, ""sft"": 0.4157618018452975}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.o_proj,0.05,1.320053561431738,opd,True,True,False,False,1.320053561431738,0.4157618018452975,0.9042917595864404,"{""offkd"": 0.1706345898829262, ""opd"": 1.320053561431738, ""seqkd"": 0.0107116855931614, ""sft"": 0.4157618018452975}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.o_proj,0.1,1.320053561431738,opd,True,True,False,False,1.320053561431738,0.4157618018452975,0.9042917595864404,"{""offkd"": 0.1706345898829262, ""opd"": 1.320053561431738, ""seqkd"": 0.0107116855931614, ""sft"": 0.4157618018452975}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.q_proj,0.01,0.0026702672490912,opd,True,True,False,False,0.0026702672490912,-9.99513854651468e-05,0.0027702186345563468,"{""offkd"": -9.99513854651468e-05, ""opd"": 0.0026702672490912, ""seqkd"": -0.0002164317041764, ""sft"": -0.0045538543158023}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.q_proj,0.025,0.0026702672490912,opd,True,True,False,False,0.0026702672490912,-9.99513854651468e-05,0.0027702186345563468,"{""offkd"": -9.99513854651468e-05, ""opd"": 0.0026702672490912, ""seqkd"": -0.0002164317041764, ""sft"": -0.0045538543158023}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.q_proj,0.05,0.0026702672490912,opd,True,True,False,False,0.0026702672490912,-9.99513854651468e-05,0.0027702186345563468,"{""offkd"": -9.99513854651468e-05, ""opd"": 0.0026702672490912, ""seqkd"": -0.0002164317041764, ""sft"": -0.0045538543158023}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.q_proj,0.1,0.0026702672490912,opd,True,True,False,False,0.0026702672490912,-9.99513854651468e-05,0.0027702186345563468,"{""offkd"": -9.99513854651468e-05, ""opd"": 0.0026702672490912, ""seqkd"": -0.0002164317041764, ""sft"": -0.0045538543158023}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.v_proj,0.01,0.7940384763775175,opd,True,True,False,False,0.7940384763775175,0.3361182051449969,0.45792027123252055,"{""offkd"": -0.0608386655727883, ""opd"": 0.7940384763775175, ""seqkd"": -0.1756713902087838, ""sft"": 0.3361182051449969}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.v_proj,0.025,0.7940384763775175,opd,True,True,False,False,0.7940384763775175,0.3361182051449969,0.45792027123252055,"{""offkd"": -0.0608386655727883, ""opd"": 0.7940384763775175, ""seqkd"": -0.1756713902087838, ""sft"": 0.3361182051449969}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.v_proj,0.05,0.7940384763775175,opd,True,True,False,False,0.7940384763775175,0.3361182051449969,0.45792027123252055,"{""offkd"": -0.0608386655727883, ""opd"": 0.7940384763775175, ""seqkd"": -0.1756713902087838, ""sft"": 0.3361182051449969}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_general,self_attn.v_proj,0.1,0.7940384763775175,opd,True,True,False,False,0.7940384763775175,0.3361182051449969,0.45792027123252055,"{""offkd"": -0.0608386655727883, ""opd"": 0.7940384763775175, ""seqkd"": -0.1756713902087838, ""sft"": 0.3361182051449969}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.down_proj,0.01,0.7070586724410912,opd,True,True,False,False,0.7070586724410912,0.3367373047552284,0.3703213676858628,"{""offkd"": -0.0285808409691128, ""opd"": 0.7070586724410912, ""seqkd"": -0.1387285054989817, ""sft"": 0.3367373047552284}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.down_proj,0.025,0.7070586724410912,opd,True,True,False,False,0.7070586724410912,0.3367373047552284,0.3703213676858628,"{""offkd"": -0.0285808409691128, ""opd"": 0.7070586724410912, ""seqkd"": -0.1387285054989817, ""sft"": 0.3367373047552284}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.down_proj,0.05,0.7070586724410912,opd,True,True,False,False,0.7070586724410912,0.3367373047552284,0.3703213676858628,"{""offkd"": -0.0285808409691128, ""opd"": 0.7070586724410912, ""seqkd"": -0.1387285054989817, ""sft"": 0.3367373047552284}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.down_proj,0.1,0.7070586724410912,opd,True,True,False,False,0.7070586724410912,0.3367373047552284,0.3703213676858628,"{""offkd"": -0.0285808409691128, ""opd"": 0.7070586724410912, ""seqkd"": -0.1387285054989817, ""sft"": 0.3367373047552284}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.gate_proj,0.01,0.0195790876261168,opd,True,True,False,False,0.0195790876261168,0.0067861187518944,0.0127929688742224,"{""offkd"": 0.0064034903396499, ""opd"": 0.0195790876261168, ""seqkd"": 0.0067861187518944, ""sft"": 0.0025613846807825}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.gate_proj,0.025,0.0195790876261168,opd,True,True,False,False,0.0195790876261168,0.0067861187518944,0.0127929688742224,"{""offkd"": 0.0064034903396499, ""opd"": 0.0195790876261168, ""seqkd"": 0.0067861187518944, ""sft"": 0.0025613846807825}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.gate_proj,0.05,0.0195790876261168,opd,True,True,False,False,0.0195790876261168,0.0067861187518944,0.0127929688742224,"{""offkd"": 0.0064034903396499, ""opd"": 0.0195790876261168, ""seqkd"": 0.0067861187518944, ""sft"": 0.0025613846807825}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.gate_proj,0.1,0.0195790876261168,opd,True,True,False,False,0.0195790876261168,0.0067861187518944,0.0127929688742224,"{""offkd"": 0.0064034903396499, ""opd"": 0.0195790876261168, ""seqkd"": 0.0067861187518944, ""sft"": 0.0025613846807825}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.up_proj,0.01,0.2249922636802299,opd,True,True,False,False,0.2249922636802299,0.0763550422138736,0.1486372214663563,"{""offkd"": 0.0763550422138736, ""opd"": 0.2249922636802299, ""seqkd"": 0.0753838420082866, ""sft"": 0.0746412309401955}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.up_proj,0.025,0.2249922636802299,opd,True,True,False,False,0.2249922636802299,0.0763550422138736,0.1486372214663563,"{""offkd"": 0.0763550422138736, ""opd"": 0.2249922636802299, ""seqkd"": 0.0753838420082866, ""sft"": 0.0746412309401955}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.up_proj,0.05,0.2249922636802299,opd,True,True,False,False,0.2249922636802299,0.0763550422138736,0.1486372214663563,"{""offkd"": 0.0763550422138736, ""opd"": 0.2249922636802299, ""seqkd"": 0.0753838420082866, ""sft"": 0.0746412309401955}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,mlp.up_proj,0.1,0.2249922636802299,opd,True,True,False,False,0.2249922636802299,0.0763550422138736,0.1486372214663563,"{""offkd"": 0.0763550422138736, ""opd"": 0.2249922636802299, ""seqkd"": 0.0753838420082866, ""sft"": 0.0746412309401955}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,self_attn.k_proj,0.01,0.0046127685347214,opd,True,True,False,False,0.0046127685347214,-0.0062839950070663,0.0108967635417877,"{""offkd"": -0.0062839950070663, ""opd"": 0.0046127685347214, ""seqkd"": -0.0065317834960472, ""sft"": -0.0118842090915773}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,self_attn.k_proj,0.025,0.0046127685347214,opd,True,True,False,False,0.0046127685347214,-0.0062839950070663,0.0108967635417877,"{""offkd"": -0.0062839950070663, ""opd"": 0.0046127685347214, ""seqkd"": -0.0065317834960472, ""sft"": -0.0118842090915773}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,self_attn.k_proj,0.05,0.0046127685347214,opd,True,True,False,False,0.0046127685347214,-0.0062839950070663,0.0108967635417877,"{""offkd"": -0.0062839950070663, ""opd"": 0.0046127685347214, ""seqkd"": -0.0065317834960472, ""sft"": -0.0118842090915773}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,self_attn.k_proj,0.1,0.0046127685347214,opd,True,True,False,False,0.0046127685347214,-0.0062839950070663,0.0108967635417877,"{""offkd"": -0.0062839950070663, ""opd"": 0.0046127685347214, ""seqkd"": -0.0065317834960472, ""sft"": -0.0118842090915773}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,self_attn.o_proj,0.01,0.4510120038534024,opd,True,True,False,False,0.4510120038534024,0.2662734366982935,0.1847385671551089,"{""offkd"": 0.085493287683346, ""opd"": 0.4510120038534024, ""seqkd"": 0.0596553237991983, ""sft"": 0.2662734366982935}"
uncentered_stable_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,stable_rank_contraction,max_is_deepest,all,llama,40,E_if,self_attn.o_proj,0.025,0.4510120038534024,opd,True,True,False,False,0.4510120038534024,0.2662734366982935,0.1847385671551089,"{""offkd"": 0.085493287683346, ""opd"": 0.4510120038534024, ""seqkd"": 0.0596553237991983, ""sft"": 0.2662734366982935}"
